Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)
244	387	607.31982422	2048.56982422	525.08270264	38.81925964	0.37590674	3898710	-155353.34375	1904.45996094
244	387	607.47790527	2047.74121094	525.56854248	38.08502579	0.37642008	3895340	-156340.71875	1902.70385742
244	387	607.63555908	2047.6	525.65301514	38.61956024	0.3765	3895340	-157008.984375	1902.4
244	387	607.79296875	2046.81518555	526.10107422	40.62005615	0.37701339	3888790	-157676.9375	1900.77905273
244	387	607.95166016	2045.62768555	526.77453613	43.2858963	0.37771347	3881320	-158344.984375	1898.34887695
244	387	608.10980225	2044.56652832	527.37731934	45.18936157	0.37841341	3875250	-159012.921875	1896.1763916
244	387	608.2678833	2043.34643555	528.07037354	46.31932831	0.37918684	3867360	-159441.859375	1893.68615723
244	387	608.42663574	2043	528.26702881	47.03830719	0.3794	3867360	-158869.890625	1892.98010254
244	387	608.58557129	2042.34716797	528.63812256	46.83045578	0.37976673	3861990	-157966.71875	1891.65258789
244	387	608.74389648	2042.32995605	528.64971924	44.97141266	0.37975329	3863800	-157062.90625	1891.61010742
244	387	608.90179443	2044.81567383	527.22912598	43.38763428	0.37823316	3883770	-156159.71875	1896.71325684
244	387	609.05993652	2046.51159668	526.2565918	43.50203323	0.37718654	3890640	-155255.890625	1900.21179199
244	387	609.21710205	2049.82470703	524.37664795	45.85548401	0.3750928	3915960	-154202.265625	1907.02832031
244	387	609.37341309	2056.56005859	520.53924561	48.45734024	0.37087962	3963670	-152253.890625	1921.11010742
244	387	609.52874756	2060.26782227	518.42669678	49.01826477	0.36857307	3977880	-149998.90625	1928.9161377
244	387	609.68365479	2062.52758789	517.14080811	48.60038757	0.36717325	3992160	-147744.890625	1933.71044922
244	387	609.83868408	2064.79492188	515.85473633	47.94964218	0.36569974	4006500	-145490.640625	1938.53295898
244	387	609.99365234	2066.64697266	514.80126953	47.58195877	0.36456648	4017350	-143235.90625	1942.49731445
244	387	610.14794922	2067.1	514.54302979	48.13233566	0.3643	4017350	-140965.75	1943.47009277
244	387	610.30224609	2067.1	514.54302979	48.63205719	0.3643	4017350	-137947.90625	1943.46984863
244	387	610.4564209	2067.1	514.54302979	48.2803421	0.3643	4017350	-134661.265625	1943.47009277
244	387	610.6105957	2067.1	514.54302979	47.90704727	0.3643	4017350	-131373.90625	1943.46984863
244	387	610.76483154	2066.96777344	514.62072754	48.46273804	0.36437336	4016180	-128086.1875	1943.17651367
244	387	610.91967773	2066.11303711	515.12054443	50.65026855	0.3649134	4009030	-124800	1941.29504395
244	387	611.07476807	2064.74926758	515.88909912	52.09273529	0.36576018	3999880	-121512.171875	1938.40539551
244	387	611.22967529	2062.08642578	517.41149902	52.57169724	0.36746681	3980150	-117794.75	1932.70556641
244	387	611.38543701	2059.56542969	518.83148193	51.82753372	0.36902693	3965910	-113855.046875	1927.40905762
244	387	611.54290771	2050.62451172	523.92675781	49.28573608	0.37460801	3895340	-109892.78125	1908.73083496
244	387	611.70013428	2047.49	525.7175293	46.85157013	0.37657335	3894400	-105931.9453125	1902.16784668
244	387	611.85791016	2045.87304688	526.63519287	45.0320015	0.37755358	3881320	-101969.7734375	1898.85253906
244	387	612.01605225	2045.3	526.96002197	44.86056519	0.3779	3881320	-98008.65625	1897.68005371
244	387	612.17443848	2045.3	526.96002197	45.30328369	0.3779	3881320	-93915.21875	1897.68005371
244	387	612.33282471	2045.3	526.96002197	45.80392456	0.3779	3881320	-89738.5546875	1897.68005371
244	387	612.49108887	2045.3	526.96002197	48.60201645	0.3779	3881320	-85550.6328125	1897.68005371
244	387	612.6494751	2045.3	526.96002197	51.54543686	0.3779	3881320	-81360.953125	1897.68005371
244	387	612.80773926	2044.44934082	527.42572021	52.61320877	0.37848672	3874440	-77173.03125	1896
244	387	612.96594238	2044.11071777	527.60894775	52.11294174	0.3787	3874240	-72983.4375	1895.33850098
244	387	613.1239624	2044.1	527.61401367	52.16806793	0.3787	3874240	-68940.8984375	1895.31994629
244	387	613.28186035	2045.65490723	526.72955322	53.83057785	0.37767324	3887150	-65003.05859375	1898.51037598
244	387	613.43994141	2046.35217285	526.33392334	55.13161087	0.37722668	3888230	-61081.58984375	1899.93408203
244	387	613.59710693	2050.91040039	523.7444458	55.16323853	0.37441304	3926000	-57161.69140625	1909.34436035
244	387	613.75415039	2053.1	522.49908447	50.66162491	0.37303326	3930620	-53240.1875	1913.8815918
244	387	613.91040039	2056.19726563	520.73828125	48.14530945	0.37106621	3955200	-49318.76171875	1920.35888672
244	387	614.06567383	2061.31323242	517.84954834	50.57926559	0.36790642	3989820	-45714.40234375	1931.07507324
244	387	614.22076416	2064.125	516.24389648	51.55652618	0.36611977	4001470	-42382.39453125	1937.06738281
244	387	614.37487793	2065.46069336	515.49139404	53.51224899	0.36528662	4008720	-39109.5078125	1939.89501953
244	387	614.52893066	2068.62329102	513.70550537	56.91553116	0.36333954	4033510	-35835.2265625	1946.65014648
244	387	614.68292236	2071.66235352	511.97909546	59.50018311	0.361453	4051090	-32560.99609375	1953.2052002
244	387	614.83618164	2073.4387207	510.98709106	50.19970322	0.36041328	4060120	-29288.10742188	1956.99487305
244	387	614.98919678	2074.62670898	510.30462646	51.91413498	0.35961318	4067410	-26316.55078125	1959.61193848
244	387	615.14215088	2076.35742188	509.31155396	55.49494934	0.35851991	4080220	-23775.24804688	1963.43835449
244	387	615.29443359	2077.3347168	508.75479126	53.97698975	0.35790658	4084260	-21349.02539063	1965.58752441
244	387	615.44696045	2077.5	508.66101074	53.2401619	0.3578	4084260	-18922.75390625	1965.94995117
244	387	615.59954834	2077.5	508.66101074	52.74090958	0.3578	4084260	-16497.52148438	1965.94995117
244	387	615.75231934	2076.96459961	508.98083496	51.85890961	0.35816675	4079320	-14071.25292969	1964.71032715
244	387	615.90515137	2075.92675781	509.568573	50.36095428	0.35881338	4071920	-11822.11523438	1962.44116211
244	387	616.05822754	2075.31176758	509.90722656	49.96165466	0.35914671	4069280	-10133.37304688	1961.14172363
244	387	616.2119751	2074.15844727	510.56143188	51.58528519	0.35986018	4060050	-8625.23632813	1958.62878418
244	387	616.36517334	2071.10302734	512.29815674	54.13812637	0.36178684	4036540	-7117.70458984	1951.99145508
244	387	616.51977539	2067.79736328	514.17578125	55.25748825	0.36386704	4016180	-5609.55712891	1944.8626709
244	387	616.67468262	2065.29248047	515.6	51.51015472	0.36542678	4001790	-4102.02539063	1939.49023438
244	387	616.82971191	2062.54077148	517.15185547	46.07788086	0.36712033	3983390	-2646.22875977	1933.67407227
244	387	616.98535156	2059.2734375	519.00598145	42.85968399	0.36921376	3962080	-1810.3067627	1926.77050781
244	387	617.14135742	2057.21850586	520.18377686	42.1282196	0.37053341	3952160	-1192.90966797	1922.4029541
244	387	617.29748535	2056.8	520.42498779	44.26311493	0.3708	3952160	-575.2623291	1921.51
244	387	617.45343018	2056.8	520.42498779	48.49882889	0.3708	3952160	42.1325798	1921.51
244	387	617.60943604	2056.8	520.42498779	53.839	0.3708	3952160	659.77868652	1921.51
244	387	617.76550293	2056.8	520.42498779	58.23578644	0.3708	3952160	1277.42248535	1921.51
244	387	617.92138672	2057.54833984	520	61.16559982	0.37028661	3958530	1383.89416504	1923.0793457
244	387	618.07672119	2059.4777832	518.90264893	62.66387939	0.36907309	3972710	1279.96984863	1927.14892578
244	387	618.23236084	2061.0480957	518.01068115	60.99126053	0.36811328	3980990	1167.14611816	1930.46618652
244	387	618.38769531	2062.06762695	517.43249512	58.70064545	0.36745986	3986730	1054.26977539	1932.6184082
244	387	618.54260254	2063.96777344	516.35095215	57.90193939	0.36627308	4001050	941.39575195	1936.66552734
244	387	618.69683838	2066.84350586	514.71716309	58.80457687	0.36443317	4020800	828.56829834	1942.81970215
244	387	618.85021973	2070.40600586	512.69366455	59.45329666	0.36221293	4044690	454.44345093	1950.48754883
244	387	619.00390625	2072.79345703	511.34420776	58.79468155	0.36079326	4056870	-79.40998077	1955.62963867
244	387	619.15722656	2074.67163086	510.28585815	55.66913986	0.35961977	4068940	-637.12023926	1959.6907959
244	387	619.30950928	2077.38525391	508.73236084	48.71778107	0.35790631	4088750	-1194.83239746	1965.67712402
244	387	619.46148682	2079.84741211	507.32681274	46.7616272	0.35637322	4103590	-1752.31396484	1971.11962891
244	387	619.61352539	2082.10791016	506.04067993	49.21893311	0.3548997	4118500	-2310.02294922	1976.12487793
244	387	619.76470947	2084.16943359	504.87438965	53.21499634	0.3536199	4131600	-2913.07836914	1980.69433594
244	387	619.91644287	2085.36035156	504.21633911	58.55648804	0.35293326	4137390	-3568.12890625	1983.27844238
244	387	620.06799316	2085.6	504.08599854	62.67379379	0.3528	4137390	-4235.95166016	1983.79003906
244	387	620.21929932	2085.6	504.08602905	64.7248764	0.3528	4137390	-4903.50830078	1983.79003906
244	387	620.3706665	2085.6	504.08599854	65.7684021	0.3528	4137390	-5571.33886719	1983.79003906
244	387	620.52197266	2085.6	504.08602905	67.34363556	0.3528	4137390	-6238.89111328	1983.79003906
244	387	620.67327881	2085.6	504.08599854	66.39678192	0.3528	4137390	-6862.64111328	1983.79003906
244	387	620.824646	2085.6	504.08599854	65.59346008	0.3528	4137390	-7353.94140625	1983.79003906
244	387	620.97589111	2085.6	504.08602905	65.28600311	0.3528	4137390	-7802.76123047	1983.79003906
244	387	621.12731934	2085.6	504.08599854	63.81919861	0.3528	4137390	-8251.76855469	1983.79003906
244	387	621.27856445	2085.21142578	504.30307007	63.69770813	0.35302004	4133930	-8700.59082031	1982.93200684
244	387	621.43048096	2081.14575195	506.59793091	61.76343155	0.35559398	4098750	-9149.59960938	1973.96435547
244	387	621.5824585	2078.61962891	508.0440979	61.74550629	0.35716018	4088780	-9593.34863281	1968.33337402
244	387	621.73590088	2072.55810547	511.47613525	63.96834946	0.36092037	4038910	-9660.82128906	1955.15258789
244	387	621.89001465	2068.84204102	513.58154297	66.25759888	0.36322692	4024400	-9592.25195313	1947.11047363
244	387	622.0446167	2066.59716797	514.85687256	66.14797211	0.3646268	4010120	-9523.71191406	1942.28955078
244	387	622.19958496	2066	515.19598389	63.59775543	0.365	4010120	-9455.14257813	1941.01
244	387	622.35461426	2064.32006836	516.15032959	58.94578934	0.36602694	3995600	-9386.57910156	1937.4230957
244	387	622.50964355	2062.05249023	517.44018555	55.74190521	0.36750013	3981300	-9318.03417969	1932.59240723
244	387	622.66473389	2061.41333008	517.80352783	55.28174591	0.3679	3980990	-8798.92480469	1931.23657227
244	387	622.81964111	2061.4	517.81097412	55.12848663	0.3679	3980990	-8024.95214844	1931.20996094
244	387	622.97467041	2061.4	517.81097412	59.69192505	0.3679	3980990	-7217.39648438	1931.20996094
244	387	623.12963867	2061.4	517.81097412	65.08287048	0.3679	3980990	-6409.84326172	1931.20996094
244	387	623.28466797	2061.4	517.81097412	68.84047699	0.3679	3980990	-5602.62304688	1931.20996094
244	387	623.43969727	2062.88891602	516.96447754	69.65942383	0.3669464	3993820	-4795.07324219	1934.37145996
244	387	623.59466553	2063.62792969	516.5447998	68.1530838	0.36645332	3995520	-3573.51049805	1935.93798828
244	387	623.74963379	2063.7	516.50402832	66.25530243	0.3664	3995520	-2010.49731445	1936.08996582
244	387	623.90466309	2065.10839844	515.70300293	65.00602722	0.36551979	4007710	-378.35113525	1939.09741211
244	387	624.05889893	2065.89868164	515.25354004	65.71418	0.36505333	4010120	1253.13110352	1940.79138184
244	387	624.21295166	2067.35717773	514.42651367	64.97324371	0.36419314	4021910	2885.27978516	1943.91455078
244	387	624.36688232	2069.5078125	513.20385742	64.24572754	0.36279988	4036400	4516.76123047	1948.54907227
244	387	624.52093506	2071.76782227	511.91772461	64.38346863	0.36137307	4050970	6438.69580078	1953.44421387
244	387	624.67492676	2068.93725586	513.52612305	63.79787827	0.36312723	4020980	8737.42675781	1947.33398438
244	387	624.82885742	2068.9440918	513.52362061	65.03115082	0.36316657	4031860	11133.84667969	1947.33166504
244	387	624.98223877	2071.49780273	512.0715332	64.73193359	0.36157966	4050260	13531.17480469	1952.85778809
244	387	625.13592529	2073.3527832	511.03292847	65.40119171	0.36043993	4059700	15927.55566406	1956.8203125
244	387	625.28851318	2075.73046875	509.67895508	67.62189484	0.358953	4077340	18324.94921875	1962.02441406
244	387	625.44122314	2077.81445313	508.49899292	69.34089661	0.35761979	4089390	20848.8828125	1966.57348633
244	387	625.59350586	2080.23901367	507.11621094	69.73455048	0.35612652	4106750	23718.98242188	1971.94055176
244	387	625.74554443	2081.79077148	506.22497559	67.05154419	0.35511318	4114440	26699.78515625	1975.40722656
244	387	625.89666748	2083.70629883	505.14489746	63.80906677	0.35394657	4128830	29679.31054688	1979.63513184
244	387	626.04779053	2085.74243164	503.98809814	62.89520264	0.35271978	4142010	32660.08398438	1984.17675781
244	387	626.19873047	2087.10620117	503.21533203	63.9159584	0.3518132	4149570	35640.88671875	1987.22314453
244	387	626.34967041	2088.74487305	502.29446411	65.03262329	0.35079321	4161640	38626.203125	1990.86279297
244	387	626.50079346	2088.04174805	502.6975708	65.81557465	0.35123354	4150830	41861.9296875	1989.26989746
244	387	626.6517334	2083.81103516	505.09188843	67.02445221	0.35392025	4116570	45186.04296875	1979.85107422
244	387	626.80407715	2079.60595703	507.46765137	69.06314087	0.3564871	4091320	48511.52734375	1970.57421875
244	387	626.95709229	2076.04931641	509.48397827	70.9519043	0.35871375	4068880	51837.03125	1962.7746582
244	387	627.11016846	2072.65087891	511.41488647	70.07782745	0.36084017	4046980	55161.21484375	1955.36206055
244	387	627.26397705	2070.90649414	512.4074707	66.30744934	0.3619135	4039550	58486.73046875	1951.5736084
244	387	627.41784668	2069.81518555	513.03009033	59.80492783	0.36261341	4032660	61811.35546875	1949.2010498
244	387	627.57183838	2068.62768555	513.70349121	53.03232956	0.36338684	4024800	65137.61328125	1946.65075684
244	387	627.72607422	2068.3	513.88897705	50.50216675	0.3636	4024800	68463.984375	1945.94995117
244	387	627.88043213	2068.3	513.88897705	51.38925934	0.3636	4024800	71789	1945.94995117
244	387	628.03491211	2068.62280273	513.69604492	54.11170197	0.36337993	4027720	75115.3828125	1946.67614746
244	387	628.18817139	2070.86694336	512.41217041	57.24452972	0.3619065	4046460	78440.3984375	1951.5604248
244	387	628.34106445	2076.12915039	509.43521118	60.37792969	0.35861263	4086020	81586.125	1962.974
244	387	628.49267578	2081.85302734	506.19384766	63.74792862	0.35510603	4122580	84523.9921875	1975.53942871
244	387	628.64367676	2086.14160156	503.77346802	67.17167664	0.35243979	4147810	87409	1985.0246582
244	387	628.79406738	2091.45117188	500.75366211	69.0766449	0.34908599	4187270	90295.1953125	1997.00646973
244	387	628.9432373	2099.8527832	495.96173096	67.67713165	0.34384617	4251280	93180.203125	2016.33044434
244	387	629.08996582	2109.41870117	490.52182007	63.85805893	0.33782551	4318530	96066.390625	2038.69165039
244	387	629.23602295	2114.90917969	487.40179443	62.31370163	0.33443955	4346710	98844.1796875	2051.69848633
244	387	629.3828125	2114.5324707	487.6182251	59.18162537	0.33468011	4332740	101162.546875	2050.78295898
244	387	629.52911377	2112.59448242	488.73754883	58.17169189	0.33588022	4318900	103329.5390625	2046.08972168
244	387	629.67645264	2109.32958984	490.59671021	59.58863831	0.33796021	4292520	105494.84375	2038.34191895
244	387	629.82440186	2106.22485352	492.34277344	61.59421539	0.339847	4272810	107661.5390625	2031.10949707
244	387	629.97314453	2100.30322266	495.7043457	63.12444687	0.34352753	4224160	109828.546875	2017.3614502
244	387	630.12225342	2098.61328125	496.67611694	64.70857239	0.34455332	4225760	111994.578125	2013.3840332
244	387	630.27130127	2096.0246582	498.12591553	67.62385559	0.34618711	4201340	113617.265625	2007.52709961
244	387	630.42095947	2093.30712891	499.66244507	71.59723663	0.34790012	4185150	114899.09375	2001.35290527
244	387	630.57159424	2089.5378418	501.81625366	74.51062775	0.35028052	4156310	116129.234375	1992.7701416
244	387	630.72265625	2085.65649414	504.02426147	75.78123474	0.35268712	4131410	117359.234375	1984.04052734
244	387	630.87365723	2086.57421875	503.5038147	76.26824188	0.35212654	4148770	118589.09375	1986.0859375
244	387	631.02404785	2091.24584961	500.87033081	76.06292725	0.3492794	4184910	119819.234375	1996.53759766
244	387	631.1739502	2094.46508789	499.04928589	75.9536972	0.34722653	4201290	120699.2578125	2003.81115723
244	387	631.32318115	2098.2565918	496.89321899	75.98766327	0.34481949	4230580	120993.15625	2012.51257324
244	387	631.47216797	2099.31201172	496.29364014	76.6334	0.34417334	4229760	121120.15625	2014.93444824
244	387	631.62121582	2096.78637695	497.709198	76.8188324	0.34574017	4206760	121247.15625	2009.21289063
244	387	631.77111816	2095.08056641	498.69232178	74.51055908	0.34681347	4199110	121374.1484375	2005.2454834
244	387	631.92102051	2091.42358398	500.77697754	73.34522247	0.34912691	4168130	121501.1484375	1996.90783691
244	387	632.07232666	2082.67407227	505.73010254	74.21228027	0.35459453	4100210	121529.125	1977.39099121
244	387	632.22509766	2077.41650391	508.7293396	74.90818024	0.35784039	4077510	120776.6015625	1965.69116211
244	387	632.37817383	2076.42651367	509.29879761	72.17328644	0.35847336	4076850	119752.984375	1963.48876953
244	387	632.53198242	2072.40209961	511.56518555	65.67273712	0.36099398	4041820	118728.8671875	1954.80371094
244	387	632.68664551	2065.21459961	515.62548828	60.26382446	0.36549374	3992120	117705.71875	1939.42211914
244	387	632.84228516	2057.34985352	520.10559082	57.55077744	0.37039429	3942530	116681.8671875	1922.71276855
244	387	633	2053.91503906	522.04516602	57.19014359	0.37250686	3931410	115658.609375	1915.54602051
244	387	633.15460205	2060.00854492	518.59338379	57.58124924	0.36869287	3987390	113952.9140625	1928.32617188
244	387	633.309021	2068.39282227	513.81842041	58.31551361	0.36345905	4039600	111924.609375	1946.24
244	387	633.46142578	2076.40795898	509.27243042	58.63314056	0.35850626	4091070	109870.5703125	1963.61804199
244	387	633.61334229	2082.98242188	505.56259155	61.15103912	0.35441262	4130800	107815.6171875	1978.01501465
244	387	633.76397705	2088.06982422	502.68148804	65.00785828	0.35119942	4162320	105760.609375	1989.33813477
244	387	633.91247559	2102.04003906	494.74481201	68.77099609	0.34247911	4281330	103706.5625	2021.3939209
244	387	634.05987549	2107.14404297	491.84417725	70.29605865	0.33930656	4285420	101273.109375	2033.16430664
244	387	634.20825195	2102.03955078	494.72750854	71.2583847	0.34250039	4235820	98494.984375	2021.3392334
244	387	634.35784912	2094.33251953	499.11431885	72.77019501	0.34729427	4181920	95640.4296875	2003.57653809
244	387	634.51159668	2074.07519531	510.62072754	73.80028534	0.35996962	4020830	92785.9609375	1958.71154785
244	387	634.66662598	2062.53686523	517.16516113	71.95502472	0.36718035	3976870	89932.6484375	1933.64550781
244	387	634.82171631	2062.9699707	516.90515137	68.71880341	0.36690632	3996170	87078.15625	1934.59521484
244	387	634.97589111	2069.18530273	513.39001465	67.33908081	0.36302629	4043130	84088	1947.859375
244	387	635.12762451	2080.59790039	506.90866089	67.93940735	0.35585847	4127510	80794.9140625	1972.82348633
244	387	635.27862549	2088.43847656	502.44100952	68.73178864	0.35091263	4167360	77410.3203125	1990.30187988
244	387	635.42895508	2091.10327148	500.92196655	70.68675232	0.34923995	4177120	74027.109375	1996.32299805
244	387	635.57977295	2087.91040039	502.75146484	73.79590607	0.35127392	4144390	70642.515625	1989.06506348
244	387	635.73138428	2082.15087891	506.04315186	76.62310791	0.35488698	4103890	67259.234375	1976.13549805
244	387	635.88330078	2079.1875	507.7303772	77.59584045	0.35678023	4091870	63864.421875	1969.55395508
244	387	636.03607178	2079.66088867	507.45977783	75.89487457	0.35651317	4100490	60369.7578125	1970.59985352
244	387	636.18774414	2082.12207031	506.05157471	71.87387085	0.35497987	4119560	56841.63671875	1976.0859375
244	387	636.33874512	2086.29345703	503.68063354	67.06964874	0.3523728	4150390	53312.05859375	1985.39196777
244	387	636.48895264	2089.48828125	501.87371826	64.57933044	0.35035321	4168130	49783.8671875	1992.5357666
244	387	636.6395874	2088.4909668	502.44320679	64.12724304	0.351	4152550	46254.25390625	1990.27905273
244	387	636.79064941	2086.60083008	503.50680542	64.28205872	0.35220686	4141100	42724.58203125	1986.07055664
244	387	636.94171143	2087.3503418	503.06610107	65.16753387	0.35169324	4152240	39295.890625	1987.80773926
244	387	637.09277344	2089.44799805	501.86868286	65.81855011	0.35037306	4167400	35927.59765625	1992.55102539
244	387	637.24298096	2092.46289063	500.1574707	66.09368896	0.34845984	4189560	32569.9140625	1999.37402344
244	387	637.39215088	2095.21777344	498.5920105	67.0455246	0.34672636	4206910	29210.89648438	2005.65087891
244	387	637.54193115	2094.87304688	498.79525757	69.01342773	0.34696019	4197340	25851.8203125	2004.83325195
244	387	637.69195557	2091.03100586	500.99319458	70.85616302	0.34940025	4165360	22494.18554688	1996.04919434
244	387	637.84356689	2086.07299805	503.8170166	72.21869659	0.35247394	4131610	19283.5859375	1984.85925293
244	387	637.99542236	2082.45629883	505.87255859	73.74111938	0.35476685	4111150	16284.76660156	1976.78674316
244	387	638.14733887	2078.59326172	508.06213379	75.04362488	0.35713381	4084040	13341.59472656	1968.27502441
244	387	638.30010986	2075.81030273	509.62661743	75.9057312	0.35882694	4069280	10398.44628906	1962.22644043
244	387	638.45318604	2073.85791016	510.72268677	76.85272217	0.36	4057560	7456.50048828	1958.01306152
244	387	638.60772705	2069.7097168	513.06921387	78.76628113	0.36264729	4025510	4513.35888672	1949.06713867
244	387	638.76190186	2065.43188477	515.50744629	81.00405884	0.36533353	3999810	1687.78369141	1939.84130859
244	387	638.91729736	2061.75610352	517.58410645	83.15319824	0.36761376	3977520	-740.20220947	1932.05773926
244	387	639.0725708	2064.18408203	516.21105957	84.69608307	0.36614612	4006640	-3038.703125	1937.2
244	387	639.22619629	2072.17919922	511.7015686	83.87493134	0.36114618	4065430	-5336.26416016	1954.30419922
244	387	639.37854004	2076.29760742	509.3706665	78.74215698	0.35857308	4080140	-7634.76220703	1963.2109375
244	387	639.53118896	2078.90209961	507.89047241	73.29637146	0.3569532	4098020	-9932.30957031	1968.93041992
244	387	639.68261719	2082.63745117	505.76931763	69.54471588	0.35459283	4124990	-12219.06640625	1977.19042969
244	387	639.83441162	2084.81542969	504.53283691	68.56114197	0.35323983	4134780	-13968.73535156	1982.03051758
244	387	639.98565674	2083.54492188	505.25289917	67.75965881	0.35402682	4119790	-15524.29980469	1979.20629883
244	387	640.13757324	2081.28222656	506.53930664	66.17038727	0.35550028	4104870	-17080.43359375	1974.18505859
244	387	640.29016113	2079.11791992	507.76647949	64.62606049	0.35685343	4090930	-18635.92578125	1969.41027832
244	387	640.44238281	2077.44238281	508.70053101	64.98035431	0.35786018	4081260	-20192.03515625	1965.79089355
244	387	640.5958252	2074.04711914	510.6321106	66.64362335	0.35993379	4054680	-21748.20898438	1958.36499023
244	387	640.74914551	2071.10449219	512.29962158	68.00991058	0.36177346	4038440	-22899.02734375	1951.98291016
244	387	640.90368652	2068.86767578	513.5668335	69.38552094	0.36322692	4024800	-23790.90234375	1947.17041016
244	387	641.05786133	2068.3	513.88897705	71.94171906	0.3636	4024800	-24641.76171875	1945.94995117
244	387	641.21179199	2068.52734375	513.76062012	72.0916748	0.36345327	4026800	-25492.97460938	1946.43408203
244	387	641.36437988	2076.81079102	509.05389404	71.88526917	0.35826534	4099230	-26344.1015625	1964.47839355
244	387	641.51641846	2078.99072266	507.83474731	74.2043457	0.35691339	4091870	-27194.96289063	1969.1439209
244	387	641.66998291	2074.4675293	510.39239502	79.69260406	0.3597407	4054560	-27809.61523438	1959.29614258
244	387	641.82318115	2074.55810547	510.33273315	73.23983765	0.35959986	4068960	-28154.16796875	1959.50976563
244	387	641.97607422	2076.03759766	509.51403809	64.96289825	0.35868654	4076570	-28431.8984375	1962.65576172
244	387	642.12841797	2080.35058594	507.05187988	63.78112411	0.35600603	4112440	-28709.66992188	1972.19836426
244	387	642.27972412	2082.84155273	505.64672852	67.52294159	0.35443994	4121610	-28987.29492188	1977.66418457
244	387	642.43157959	2080.93139648	506.72091675	72.39615631	0.35566705	4101250	-29265.07421875	1973.47741699
244	387	642.5849	2074.54077148	510.32458496	77.31878662	0.35964707	4052170	-29449.109375	1959.56616211
244	387	642.74023438	2062.27270508	517.3067627	80.7703476	0.36735505	3963260	-29428.14257813	1933.17895508
244	387	642.8963623	2055.04370117	521.40588379	82.36045837	0.37182721	3933500	-29345.04492188	1917.90600586
244	387	643.05310059	2053.42529297	522.31542969	79.90666962	0.37282002	3930620	-29262.02734375	1914.5559082
244	387	643.20947266	2057.52514648	519.98272705	73.11433411	0.37025931	3966570	-29178.9453125	1923.15356445
244	387	643.36462402	2062.66113281	517.065979	66.13963318	0.36702642	3997450	-29095.85351563	1933.99755859
244	387	643.51800537	2069.34692383	513.28186035	60.57620621	0.36289915	4044200	-28998.88085938	1948.27160645
244	387	643.671875	2071.78393555	511.89239502	55.32460785	0.36140659	4048460	-28833.87109375	1953.5357666
244	387	643.8258667	2069.16552734	513.36950684	53.06392288	0.36298683	4024110	-28645.99023438	1947.92333984
244	387	643.98071289	2066.10351563	515.10742188	56.78448105	0.36492032	4006300	-28458.0703125	1941.34619141
244	387	644.1348877	2068.09570313	513.99420166	62.02163315	0.3636398	4029930	-28270.26367188	1945.55151367
244	387	644.28808594	2071.4152832	512.11712646	63.78213501	0.3616063	4050260	-28082.37304688	1952.68469238
244	387	644.44110107	2073.92504883	510.69396973	66.33231354	0.36	4064900	-27894.3984375	1958.11901855
244	387	644.59417725	2075.63012695	509.73861694	69.43631744	0.35893995	4074510	-27814.37890625	1961.79162598
244	387	644.74725342	2076.84423828	509.04434204	70.98757935	0.35818651	4081850	-27774.89257813	1964.46911621
244	387	644.90014648	2075.76098633	509.66433716	70.26647186	0.35888007	4069540	-27735.8984375	1962.07897949
244	387	645.05303955	2073.84448242	510.75152588	68.90810394	0.36008024	4057070	-27696.96679688	1957.90393066
244	387	645.20611572	2073.56469727	510.91287231	68.72533417	0.36032665	4059100	-27657.9921875	1957.28149414
244	387	645.35913086	2076.5324707	509.22241211	69.03961945	0.35846648	4084760	-27618.99609375	1963.78918457
244	387	645.51080322	2082.04711914	506.09216309	69.37963867	0.35501263	4124750	-27772.32226563	1975.94116211
244	387	645.66168213	2087	503.27243042	69.28797913	0.3518731	4154990	-28062.90039063	1987.00817871
244	387	645.81188965	2090.42504883	501.32623291	69.07191467	0.34970632	4175210	-28378.10546875	1994.71801758
244	387	645.96191406	2094.01	499.30389404	69.2826004	0.3475129	4200700	-28693.38085938	2002.79418945
244	387	646.11126709	2096.5456543	497.86660767	71.12427521	0.34594658	4214850	-29008.49804688	2008.56835938
244	387	646.26177979	2091.43725586	500.75939941	73.85459137	0.34912089	4163150	-29323.703125	1996.99597168
244	387	646.41418457	2078.55493164	508.05560303	75.76269531	0.35714743	4066020	-29820.61132813	1968.39135742
244	387	646.56854248	2066.27246094	515.02764893	76.35906982	0.36480802	3992820	-30569.6953125	1941.70397949
244	387	646.72503662	2054.69458008	521.61871338	76.23483276	0.37205473	3920260	-31386.29492188	1917.17675781
244	387	646.88354492	2043.77185059	527.83081055	74.53921509	0.37891385	3854870	-32202.5859375	1894.6003418
244	387	647.04260254	2038.34069824	530.91601563	71.45861816	0.38231373	3833670	-33019.1953125	1883.54003906
244	387	647.20233154	2036.4465332	531.99200439	70.31689453	0.38348675	3825900	-33835.48828125	1879.72570801
244	387	647.36224365	2035.41784668	532.57556152	71.90340424	0.3841401	3820380	-34807.82421875	1877.66552734
244	387	647.52227783	2033.82775879	533.47375488	75.73544312	0.38510689	3809540	-36071.3046875	1874.50732422
244	387	647.68231201	2033.12744141	533.86486816	78.91452026	0.38554668	3807860	-37419.4140625	1873.13671875
