Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Meter/second x Kg/m3)	P_Impedance(Meter/second x Kg/m3)	Porosity(Fraction)	Gamma_Ray(API)	Sonic(Microseconds/meter)	Density(Kg/m3)
244	387	303.59790039	1e30	-1621.77209473	4059877.75	0.36015505	27.30236816	1e30	2073.75146484
244	387	303.75967407	1e30	-1640.90686035	4059961.75	0.36014691	27.34292984	1e30	2073.76464844
244	387	303.92147827	1e30	-1659.71362305	4060045.75	0.36013877	27.38338089	1e30	2073.77734375
244	387	304.08328247	1e30	-1678.19018555	4060130.25	0.36013061	27.42367363	1e30	2073.79052734
244	387	304.24514771	1e30	-1696.33251953	4060214.5	0.3601225	27.46377182	1e30	2073.8034668
244	387	304.4069519	1e30	-1714.12536621	4060298.5	0.36011437	27.5036335	1e30	2073.81665039
244	387	304.56872559	1e30	-1731.56567383	4060382.75	0.36010623	27.54325485	1e30	2073.82958984
244	387	304.73052979	1e30	-1748.64379883	4060466.5	0.36009812	27.58262825	1e30	2073.8425293
244	387	304.8923645	1e30	-1765.3572998	4060550.75	0.36009	27.6217804	1e30	2073.85546875
244	387	305.05419922	1e30	-1781.7019043	4060634.75	0.36008185	27.66073227	1e30	2073.86865234
244	387	305.21600342	1e30	-1797.6628418	4060719	0.36007369	27.69949722	1e30	2073.8815918
244	387	305.3777771	1e30	-1813.23681641	4060803.5	0.36006558	27.73810768	1e30	2073.89428711
244	387	305.53961182	1e30	-1828.41455078	4060887.5	0.36005744	27.77659416	1e30	2073.90771484
244	387	305.70141602	1e30	-1843.19262695	4060971.5	0.36004931	27.81497002	1e30	2073.9206543
244	387	305.86325073	1e30	-1857.5670166	4061056	0.36004117	27.85323715	1e30	2073.93359375
244	387	306.02505493	1e30	-1871.52355957	4061139.75	0.36003307	27.89134979	1e30	2073.9465332
244	387	306.18685913	1e30	-1885.05883789	4061224	0.36002493	27.92928886	1e30	2073.9597168
244	387	306.34869385	1e30	-1898.16394043	4061308.25	0.36001679	27.96700859	1e30	2073.97265625
244	387	306.51046753	1e30	-1910.83544922	4061392.25	0.36	28.00446701	1e30	2073.9855957
244	387	306.67230225	1e30	-1923.06860352	4061476.5	0.36	28.0416069	1e30	2073.99829102
244	387	306.83413696	1e30	-1934.85083008	4061561	0.36	28.07836342	1e30	2074.01171875
244	387	306.99594116	1e30	-1946.17858887	4061644.75	0.35998422	28.11469269	1e30	2074.0246582
244	387	307.15771484	1e30	-1957.04370117	4061729	0.35997614	28.15056038	1e30	2074.03759766
244	387	307.31954956	1e30	-1967.44274902	4061813.25	0.35996801	28.18593216	1e30	2074.05053711
244	387	307.48138428	1e30	-1977.37072754	4061897.75	0.35995984	28.22078705	1e30	2074.0637207
244	387	307.64321899	1e30	-1986.81689453	4061981.5	0.35995173	28.25507927	1e30	2074.07641602
244	387	307.80496216	1e30	-1995.77746582	4062065.75	0.3599436	28.28880692	1e30	2074.08959961
244	387	307.96679688	1e30	-2004.24536133	4062150	0.35993546	28.32196236	1e30	2074.10253906
244	387	308.12860107	1e30	-2012.21704102	4062234.5	0.35992736	28.35456276	1e30	2074.11547852
244	387	308.29046631	1e30	-2019.68811035	4062318.25	0.35991922	28.38659668	1e30	2074.12866211
244	387	308.45224	1e30	-2026.64941406	4062402.75	0.35991105	28.41804695	1e30	2074.14160156
244	387	308.61404419	1e30	-2033.09790039	4062487	0.35990298	28.44889641	1e30	2074.15454102
244	387	308.77584839	1e30	-2039.02685547	4062570.75	0.35989484	28.47912407	1e30	2074.16772461
244	387	308.93768311	1e30	-2044.43334961	4062655	0.35988668	28.50869751	1e30	2074.18066406
244	387	309.0994873	1e30	-2049.3137207	4062739	0.35987857	28.53757668	1e30	2074.19360352
244	387	309.26132202	1e30	-2053.66088867	4062823.75	0.35987046	28.56572723	1e30	2074.20654297
244	387	309.4230957	1e30	-2057.47119141	4062907.75	0.35986233	28.59314919	1e30	2074.21923828
244	387	309.58493042	1e30	-2060.7409668	4062992	0.35985419	28.61982536	1e30	2074.23242188
244	387	309.7467041	1e30	-2063.46704102	4063076.25	0.35984606	28.64575958	1e30	2074.24560547
244	387	309.90856934	1e30	-2065.64599609	4063160.25	0.35983795	28.67093658	1e30	2074.25854492
244	387	310.07037354	1e30	-2067.27294922	4063244.5	0.35982981	28.69531822	1e30	2074.27148438
244	387	310.23217773	1e30	-2068.34594727	4063328.75	0.35982165	28.7188797	1e30	2074.28442383
244	387	310.39398193	1e30	-2068.86181641	4063412.75	0.35981357	28.7415905	1e30	2074.29760742
244	387	310.55578613	1e30	-2068.81811523	4063497.5	0.35980543	28.76342201	1e30	2074.31054688
244	387	310.71762085	1e30	-2068.2121582	4063581.5	0.35979733	28.78436279	1e30	2074.32348633
244	387	310.87942505	1e30	-2067.04223633	4063665.25	0.35978919	28.80438042	1e30	2074.33642578
244	387	311.04122925	1e30	-2065.30664063	4063750	0.35978103	28.82348442	1e30	2074.34960938
244	387	311.20303345	1e30	-2063.00341797	4063834	0.35977295	28.84168053	1e30	2074.36254883
244	387	311.36486816	1e30	-2060.13134766	4063918.25	0.35976484	28.85898972	1e30	2074.37548828
244	387	311.52667236	1e30	-2056.6887207	4064002.5	0.35975668	28.87542915	1e30	2074.38842773
244	387	311.68850708	1e30	-2052.67578125	4064086.5	0.35974857	28.891	1e30	2074.40136719
244	387	311.85028076	1e30	-2048.09179688	4064171.25	0.35974044	28.90571976	1e30	2074.41455078
244	387	312.01211548	1e30	-2042.93713379	4064255.25	0.3597323	28.91959	1e30	2074.42749023
244	387	312.17388916	1e30	-2037.21032715	4064339.5	0.35972416	28.93261719	1e30	2074.44018555
244	387	312.33575439	1e30	-2030.91088867	4064423.75	0.35971609	28.94479942	1e30	2074.45336914
244	387	312.49755859	1e30	-2024.04187012	4064508	0.35970795	28.95612526	1e30	2074.46630859
244	387	312.65936279	1e30	-2016.60302734	4064592	0.35969985	28.96660042	1e30	2074.47949219
244	387	312.82113647	1e30	-2008.59619141	4064676.75	0.35969171	28.97624397	1e30	2074.4921875
244	387	312.98297119	1e30	-2000.02111816	4064760.5	0.3596836	28.98507118	1e30	2074.50537109
244	387	313.14480591	1e30	-1990.87817383	4064844.5	0.35967547	28.99310112	1e30	2074.51831055
244	387	313.30664063	1e30	-1981.17236328	4064929.25	0.35966736	29	1e30	2074.53149414
244	387	313.46838379	1e30	-1970.90393066	4065013.25	0.35965922	29.00683212	1e30	2074.54443359
244	387	313.63021851	1e30	-1960.07727051	4065097.5	0.35965109	29.0126	1e30	2074.55737305
244	387	313.79205322	1e30	-1948.69213867	4065181.75	0.35964298	29.01769829	1e30	2074.5703125
244	387	313.95388794	1e30	-1936.74938965	4065266.25	0.35963485	29.02216339	1e30	2074.58300781
244	387	314.11569214	1e30	-1924.25671387	4065350.5	0.35962674	29.02602386	1e30	2074.59643555
244	387	314.27749634	1e30	-1911.2154541	4065434.5	0.35961863	29.02928543	1e30	2074.609375
244	387	314.43930054	1e30	-1897.63061523	4065519.25	0.3596105	29.0319519	1e30	2074.62231445
244	387	314.60113525	1e30	-1883.50256348	4065603.25	0.35960236	29.03400993	1e30	2074.63525391
244	387	314.76293945	1e30	-1868.83251953	4065687.5	0.35959429	29.03544235	1e30	2074.64819336
244	387	314.92477417	1e30	-1853.63098145	4065771.75	0.35958612	29.03620911	1e30	2074.66113281
244	387	315.08657837	1e30	-1837.89904785	4065856.25	0.35957801	29.03627968	1e30	2074.67431641
244	387	315.24841309	1e30	-1821.64355469	4065940.25	0.35956994	29.03561783	1e30	2074.68725586
244	387	315.41018677	1e30	-1804.8651123	4066024.5	0.3595618	29.03420639	1e30	2074.70019531
244	387	315.572052	1e30	-1787.5645752	4066108.75	0.35955366	29.03204536	1e30	2074.71313477
244	387	315.7338562	1e30	-1769.75524902	4066193	0.35954559	29.02917099	1e30	2074.72607422
244	387	315.8956604	1e30	-1751.43798828	4066277	0.35953742	29.02563286	1e30	2074.73925781
244	387	316.0574646	1e30	-1732.62084961	4066361.5	0.35952932	29.02148628	1e30	2074.75219727
244	387	316.21929932	1e30	-1713.30432129	4066446	0.35952121	29.01676559	1e30	2074.76489258
244	387	316.38113403	1e30	-1693.48986816	4066530	0.3595131	29.01148224	1e30	2074.77807617
244	387	316.54293823	1e30	-1673.1920166	4066614.75	0.359505	29.00564003	1e30	2074.79101563
244	387	316.70474243	1e30	-1652.41223145	4066698.75	0.35949686	29	1e30	2074.80395508
244	387	316.86654663	1e30	-1631.15869141	4066783	0.35948879	28.99222565	1e30	2074.81689453
244	387	317.02838135	1e30	-1609.43212891	4066867.25	0.35948065	28.9846077	1e30	2074.83007813
244	387	317.19018555	1e30	-1587.234375	4066951.75	0.35947251	28.9763546	1e30	2074.84301758
244	387	317.35202026	1e30	-1564.58093262	4067035.5	0.35946441	28.96743774	1e30	2074.85595703
244	387	317.51382446	1e30	-1541.47302246	4067120	0.3594563	28.95783234	1e30	2074.86865234
244	387	317.67562866	1e30	-1517.91992188	4067204.25	0.35944816	28.9475174	1e30	2074.88183594
244	387	317.83743286	1e30	-1493.92175293	4067288.75	0.35944006	28.93647575	1e30	2074.89477539
244	387	318	1e30	-1469.48010254	4067373	0.35943198	28.92470741	1e30	2074.90771484
244	387	318.16107178	1e30	-1444.61218262	4067457.25	0.35942385	28.91221428	1e30	2074.92089844
244	387	318.32287598	1e30	-1419.31848145	4067541.25	0.35941574	28.89901543	1e30	2074.93383789
244	387	318.48464966	1e30	-1393.60900879	4067625.75	0.3594076	28.88510704	1e30	2074.94677734
244	387	318.64645386	1e30	-1367.4831543	4067710.5	0.35939953	28.87049294	1e30	2074.9597168
244	387	318.80828857	1e30	-1340.94262695	4067794.75	0.35939142	28.85516548	1e30	2074.97265625
244	387	318.97012329	1e30	-1314.00524902	4067878.75	0.35938329	28.83916283	1e30	2074.98583984
244	387	319.13186646	1e30	-1286.67138672	4067963.5	0.35937515	28.82248878	1e30	2074.9987793
244	387	319.29370117	1e30	-1258.95141602	4068047.5	0.35936704	28.80516052	1e30	2075.01171875
244	387	319.45550537	1e30	-1230.84436035	4068131.75	0.35935897	28.78719521	1e30	2075.0246582
244	387	319.61734009	1e30	-1202.35107422	4068216	0.35935086	28.76859665	1e30	2075.03759766
244	387	319.77914429	1e30	-1173.49072266	4068300.5	0.35934272	28.74940491	1e30	2075.05078125
244	387	319.94091797	1e30	-1144.26318359	4068384.75	0.35933459	28.72964478	1e30	2075.0637207
244	387	320.10272217	1e30	-1114.67883301	4068469	0.35932651	28.70936012	1e30	2075.07641602
244	387	320.26455688	1e30	-1084.73620605	4068553.5	0.35931841	28.68856812	1e30	2075.08959961
244	387	320.42636108	1e30	-1054.43615723	4068637.75	0.35931027	28.66726303	1e30	2075.10253906
244	387	320.58816528	1e30	-1023.79870605	4068722.25	0.35930216	28.64543724	1e30	2075.11547852
244	387	320.74996948	1e30	-992.82299805	4068806.5	0.35929403	28.62307358	1e30	2075.12866211
244	387	320.91177368	1e30	-961.51971436	4068890.75	0.35928592	28.60016441	1e30	2075.14160156
244	387	321.07354736	1e30	-929.88720703	4068975.25	0.35927781	28.5766983	1e30	2075.15454102
244	387	321.2354126	1e30	-897.92572021	4069059.75	0.35926971	28.55265045	1e30	2075.16748047
244	387	321.3972168	1e30	-865.65576172	4069144	0.3592616	28.5280323	1e30	2075.18041992
244	387	321.55899048	1e30	-833.0769043	4069228	0.35925347	28.50284767	1e30	2075.19335938
244	387	321.72079468	1e30	-800.19976807	4069312.75	0.35924539	28.47712135	1e30	2075.20654297
244	387	321.88262939	1e30	-767.02227783	4069396.75	0.35923728	28.45086861	1e30	2075.21948242
244	387	322.04446411	1e30	-733.54467773	4069481.5	0.35922915	28.42409134	1e30	2075.23242188
244	387	322.20629883	1e30	-699.78808594	4069565.5	0.35922104	28.39681053	1e30	2075.24536133
244	387	322.36807251	1e30	-665.75189209	4069649.75	0.35921291	28.36901093	1e30	2075.25830078
244	387	322.52987671	1e30	-631.44708252	4069734.25	0.3592048	28.34070206	1e30	2075.27124023
244	387	322.69171143	1e30	-596.87158203	4069818.5	0.35919669	28.31188393	1e30	2075.28417969
244	387	322.85357666	1e30	-562.0255127	4069903	0.35918859	28.28256989	1e30	2075.29736328
244	387	323.01535034	1e30	-526.93115234	4069987.25	0.35918045	28.25278854	1e30	2075.31030273
244	387	323.17715454	1e30	-491.58734131	4070071.75	0.35917237	28.2225399	1e30	2075.32324219
244	387	323.33898926	1e30	-456.00588989	4070156.25	0.35916424	28.19183922	1e30	2075.33618164
244	387	323.50079346	1e30	-420.18444824	4070240.5	0.35915613	28.16070366	1e30	2075.34912109
244	387	323.66262817	1e30	-384.12359619	4070324.75	0.35914803	28.1291523	1e30	2075.36206055
244	387	323.82443237	1e30	-347.84649658	4070409.5	0.35913989	28.09724426	1e30	2075.37524414
244	387	323.98623657	1e30	-311.35238647	4070493.5	0.35913181	28.06502342	1e30	2075.38793945
244	387	324.14807129	1e30	-274.6534729	4070578.25	0.35912371	28.03256226	1e30	2075.40112305
244	387	324.30987549	1e30	-237.74760437	4070662.25	0.35911557	28	1e30	2075.4140625
244	387	324.47171021	1e30	-200.63572693	4070747	0.35910746	27.96716309	1e30	2075.42700195
244	387	324.63354492	1e30	-163.34202576	4070831	0.35909933	27.93434906	1e30	2075.44018555
244	387	324.79534912	1e30	-125.8662262	4070915.75	0.35909122	27.9015255	1e30	2075.453125
244	387	324.9571228	1e30	-88.22133636	4071000	0.35908312	27.86875153	1e30	2075.46606445
244	387	325.11895752	1e30	-50.40565872	4071084.5	0.35907501	27.83607674	1e30	2075.47900391
244	387	325.28079224	1e30	-12.42055607	4071169	0.35906684	27.80354691	1e30	2075.49194336
244	387	325.44262695	1e30	25.70866966	4071253.5	0.35905877	27.77123833	1e30	2075.50512695
244	387	325.60440063	1e30	63.98171997	4071337.75	0.35905063	27.73918533	1e30	2075.51806641
244	387	325.76620483	1e30	102.38469696	4071422.25	0.35904253	27.70741653	1e30	2075.53100586
244	387	325.92803955	1e30	140.91862488	4071506.5	0.35903439	27.67596054	1e30	2075.54394531
244	387	326.08984375	1e30	179.58140564	4071591	0.35902631	27.64484406	1e30	2075.55688477
244	387	326.25167847	1e30	218.34657288	4071675.75	0.35901821	27.61411858	1e30	2075.56982422
244	387	326.41345215	1e30	257.21313477	4071759.75	0.35901007	27.58382225	1e30	2075.58300781
244	387	326.57528687	1e30	296.16635132	4071844.75	0.35900193	27.55399513	1e30	2075.59570313
244	387	326.73709106	1e30	335.20648193	4071929	0.35899383	27.5246563	1e30	2075.60864258
244	387	326.89892578	1e30	374.33050537	4072013.25	0.35898572	27.49582291	1e30	2075.62182617
244	387	327.06072998	1e30	413.51086426	4072097.75	0.35897759	27.46751022	1e30	2075.63452148
244	387	327.22253418	1e30	452.74572754	4072182.25	0.35896951	27.43970871	1e30	2075.64770508
244	387	327.38433838	1e30	492.01931763	4072266.75	0.35896137	27.41243172	1e30	2075.66088867
244	387	327.54614258	1e30	531.33123779	4072351	0.35895327	27.38569069	1e30	2075.67382813
244	387	327.70797729	1e30	570.67749023	4072435.25	0.35894516	27.35951805	1e30	2075.68676758
244	387	327.86981201	1e30	610.02966309	4072520	0.35893703	27.33396149	1e30	2075.69970703
244	387	328.03158569	1e30	649.38482666	4072604.5	0.35892895	27.30903244	1e30	2075.71264648
244	387	328.19338989	1e30	688.72662354	4072688.75	0.35892081	27.28474236	1e30	2075.72583008
244	387	328.35522461	1e30	728.05328369	4072773.75	0.35891271	27.26107216	1e30	2075.73876953
244	387	328.51705933	1e30	767.36035156	4072858.25	0.3589046	27.2379837	1e30	2075.75146484
244	387	328.67886353	1e30	806.6184082	4072942.5	0.35889646	27.21546364	1e30	2075.76464844
244	387	328.84063721	1e30	845.82403564	4073027	0.35888836	27.1934948	1e30	2075.77783203
244	387	329.00247192	1e30	884.95959473	4073111.25	0.35888025	27.17209816	1e30	2075.79077148
244	387	329.16427612	1e30	924.02319336	4073195.75	0.35887215	27.1512661	1e30	2075.80371094
244	387	329.32611084	1e30	963.00897217	4073280.25	0.35886401	27.1309948	1e30	2075.81665039
244	387	329.48791504	1e30	1001.88720703	4073365	0.35885593	27.11128616	1e30	2075.82958984
244	387	329.64971924	1e30	1040.65356445	4073449	0.3588478	27.09212875	1e30	2075.84277344
244	387	329.81152344	1e30	1079.29016113	4073533.75	0.35883972	27.07354736	1e30	2075.85546875
244	387	329.97329712	1e30	1117.79418945	4073618.25	0.35883158	27.05558968	1e30	2075.86865234
244	387	330.13516235	1e30	1156.1595459	4073702.75	0.35882345	27.03829384	1e30	2075.8815918
244	387	330.29696655	1e30	1194.35571289	4073787.5	0.35881537	27.02173233	1e30	2075.89453125
244	387	330.45877075	1e30	1232.37817383	4073871.5	0.35880724	27.00592613	1e30	2075.90771484
244	387	330.62054443	1e30	1270.2088623	4073956	0.35879913	26.99091339	1e30	2075.9206543
244	387	330.78234863	1e30	1307.84387207	4074040.75	0.35879099	26.976717	1e30	2075.93359375
244	387	330.94421387	1e30	1345.27709961	4074125.25	0.35878292	26.96337128	1e30	2075.94677734
244	387	331.10601807	1e30	1382.47851563	4074210	0.35877481	26.95090294	1e30	2075.9597168
244	387	331.26776123	1e30	1419.44274902	4074294.5	0.35876667	26.93933105	1e30	2075.97241211
244	387	331.42959595	1e30	1456.1517334	4074379	0.3587586	26.92866707	1e30	2075.9855957
244	387	331.59140015	1e30	1492.60168457	4074463.25	0.35875046	26.91890907	1e30	2075.99829102
244	387	331.75326538	1e30	1528.78601074	4074548	0.35874233	26.91004562	1e30	2076.01171875
244	387	331.91503906	1e30	1564.67504883	4074632.5	0.35873422	26.90205002	1e30	2076.0246582
244	387	332.07681274	1e30	1600.26391602	4074717	0.35872611	26.89489174	1e30	2076.03759766
244	387	332.23864746	1e30	1635.53479004	4074801.75	0.35871801	26.88852501	1e30	2076.05053711
244	387	332.40045166	1e30	1670.48364258	4074886.25	0.35870987	26.8829155	1e30	2076.0637207
244	387	332.56225586	1e30	1705.10375977	4074970.75	0.3587018	26.87803268	1e30	2076.07641602
244	387	332.72409058	1e30	1739.36682129	4075055	0.35869366	26.87386513	1e30	2076.08959961
244	387	332.88586426	1e30	1773.26794434	4075140	0.35868558	26.8704071	1e30	2076.10253906
244	387	333.04769897	1e30	1806.79003906	4075224.75	0.35867745	26.86766434	1e30	2076.11547852
244	387	333.20947266	1e30	1839.92956543	4075309.25	0.35866934	26.86565399	1e30	2076.12866211
244	387	333.37130737	1e30	1872.67993164	4075393.25	0.35866123	26.86439133	1e30	2076.14160156
244	387	333.53314209	1e30	1905.01428223	4075478.25	0.3586531	26.86388969	1e30	2076.15454102
244	387	333.69491577	1e30	1936.92773438	4075563	0.35864502	26.8641758	1e30	2076.16748047
244	387	333.85671997	1e30	1968.40478516	4075647	0.35863689	26.86527061	1e30	2076.18066406
244	387	334.01852417	1e30	1999.44189453	4075731.75	0.35862878	26.86720848	1e30	2076.19360352
244	387	334.1803894	1e30	2030.03295898	4075816.75	0.35862067	26.87001801	1e30	2076.20654297
244	387	334.3421936	1e30	2060.15356445	4075900.75	0.35861254	26.87370872	1e30	2076.21923828
244	387	334.50396729	1e30	2089.79907227	4075985.75	0.3586044	26.87829018	1e30	2076.23266602
244	387	334.66577148	1e30	2118.95532227	4076070	0.35859632	26.88375282	1e30	2076.24560547
244	387	334.8276062	1e30	2147.61938477	4076154.5	0.35858819	26.89008713	1e30	2076.25830078
244	387	334.98944092	1e30	2175.78564453	4076239.25	0.35858005	26.89731026	1e30	2076.27148438
244	387	335.15124512	1e30	2203.43188477	4076324.25	0.35857198	26.90542603	1e30	2076.28442383
244	387	335.3130188	1e30	2230.55493164	4076408.25	0.35856381	26.91445923	1e30	2076.29736328
244	387	335.47485352	1e30	2257.14111328	4076493.25	0.3585557	26.92442322	1e30	2076.31054688
244	387	335.63665771	1e30	2283.18896484	4076577.5	0.3585476	26.93535042	1e30	2076.32348633
244	387	335.79849243	1e30	2308.69360352	4076662.5	0.35853949	26.94727516	1e30	2076.33642578
244	387	335.96029663	1e30	2333.63500977	4076747.25	0.35853136	26.96021652	1e30	2076.34960938
244	387	336.12210083	1e30	2358.01049805	4076831.75	0.35852328	26.97419548	1e30	2076.36254883
244	387	336.28390503	1e30	2381.80883789	4076916.5	0.35851514	26.98923874	1e30	2076.37548828
244	387	336.44570923	1e30	2405.02880859	4077001	0.35850701	27.00535583	1e30	2076.38867188
244	387	336.60754395	1e30	2427.66625977	4077085.5	0.3584989	27.02257156	1e30	2076.40161133
244	387	336.76937866	1e30	2449.70507813	4077170	0.35849077	27.04088593	1e30	2076.41455078
244	387	336.93115234	1e30	2471.1418457	4077254.75	0.35848269	27.06032181	1e30	2076.42749023
244	387	337.09295654	1e30	2491.96777344	4077339.75	0.35847458	27.08089638	1e30	2076.44067383
244	387	337.25476074	1e30	2512.18237305	4077423.75	0.35846645	27.10261345	1e30	2076.45361328
244	387	337.41662598	1e30	2531.78222656	4077508.75	0.35845834	27.12546349	1e30	2076.46655273
244	387	337.57843018	1e30	2550.75341797	4077593.5	0.3584502	27.14940834	1e30	2076.47949219
244	387	337.74020386	1e30	2569.09448242	4077677.5	0.3584421	27.17443085	1e30	2076.49267578
244	387	337.90200806	1e30	2586.79785156	4077762.5	0.35843399	27.20051003	1e30	2076.50561523
244	387	338.06384277	1e30	2603.86279297	4077847.25	0.35842586	27.22762299	1e30	2076.51831055
244	387	338.22567749	1e30	2620.28808594	4077931.75	0.35841775	27.25574493	1e30	2076.53149414
244	387	338.38748169	1e30	2636.0612793	4078016.25	0.35840964	27.28484154	1e30	2076.54467773
244	387	338.54925537	1e30	2651.18212891	4078101.25	0.35840151	27.31491852	1e30	2076.55737305
244	387	338.71109009	1e30	2665.64477539	4078185.75	0.3583934	27.34597778	1e30	2076.5703125
244	387	338.87289429	1e30	2679.44921875	4078270.5	0.35838526	27.37804604	1e30	2076.58349609
244	387	339.034729	1e30	2692.59423828	4078355	0.35837719	27.41113663	1e30	2076.59643555
244	387	339.1965332	1e30	2705.0703125	4078439.75	0.35836902	27.44525909	1e30	2076.60961914
244	387	339.3583374	1e30	2716.87719727	4078524.25	0.35836095	27.48045921	1e30	2076.62255859
244	387	339.5201416	1e30	2728.01147461	4078609	0.35835281	27.51676941	1e30	2076.63549805
244	387	339.6819458	1e30	2738.47241211	4078693.5	0.3583447	27.55424118	1e30	2076.64868164
244	387	339.84378052	1e30	2748.26025391	4078778.5	0.35833657	27.5929203	1e30	2076.66162109
244	387	340.00561523	1e30	2757.3671875	4078863	0.35832846	27.63277817	1e30	2076.67456055
244	387	340.1673584	1e30	2765.79394531	4078948	0.35832036	27.67377853	1e30	2076.6875
244	387	340.32919312	1e30	2773.53710938	4079032.25	0.35831222	27.71585846	1e30	2076.70068359
244	387	340.49099731	1e30	2780.59741211	4079117.25	0.35830411	27.75895882	1e30	2076.71362305
244	387	340.65286255	1e30	2786.97387695	4079201.75	0.35829598	27.80303574	1e30	2076.7265625
244	387	340.81463623	1e30	2792.66259766	4079286.5	0.35828784	27.84801292	1e30	2076.73925781
244	387	340.97644043	1e30	2797.66357422	4079371.5	0.35827973	27.89385796	1e30	2076.75268555
244	387	341.13827515	1e30	2801.97436523	4079456	0.35827163	27.94053841	1e30	2076.765625
244	387	341.3	1e30	2805.59545898	4079540.5	0.35826349	27.98801804	1e30	2076.77856445
244	387	341.46188354	1e30	2808.52661133	4079625.25	0.35825539	28.03622246	1e30	2076.79150391
244	387	341.62371826	1e30	2810.76513672	4079709.75	0.35824722	28.0850296	1e30	2076.80444336
244	387	341.78552246	1e30	2812.31103516	4079794.75	0.35823911	28.13435364	1e30	2076.81738281
244	387	341.94732666	1e30	2813.16357422	4079879.25	0.35823098	28.1840992	1e30	2076.83056641
244	387	342.10913086	1e30	2813.32275391	4079964.25	0.35822284	28.23418808	1e30	2076.84350586
244	387	342.27096558	1e30	2812.78686523	4080049	0.35821474	28.28454018	1e30	2076.85644531
244	387	342.43276978	1e30	2811.55639648	4080133.5	0.3582066	28.33503914	1e30	2076.86962891
244	387	342.59457397	1e30	2809.63061523	4080218	0.35819849	28.38560867	1e30	2076.88256836
244	387	342.75637817	1e30	2807.00952148	4080303	0.35819039	28.43616104	1e30	2076.89550781
244	387	342.91818237	1e30	2803.69262695	4080387.75	0.35818225	28.48665047	1e30	2076.90869141
244	387	343.08001709	1e30	2799.67822266	4080472.75	0.35817412	28.53701591	1e30	2076.92163086
244	387	343.24185181	1e30	2794.96801758	4080557.25	0.35816598	28.5871563	1e30	2076.93457031
244	387	343.40362549	1e30	2789.56152344	4080642	0.35815784	28.6369915	1e30	2076.94750977
244	387	343.56542969	1e30	2783.45898438	4080726.75	0.35814974	28.68640709	1e30	2076.96044922
244	387	343.7272644	1e30	2776.65893555	4080811	0.3581416	28.73530388	1e30	2076.97363281
244	387	343.88909912	1e30	2769.15991211	4080896	0.35813349	28.78359604	1e30	2076.98657227
244	387	344.05090332	1e30	2760.96508789	4080980.75	0.35812533	28.83117676	1e30	2077
244	387	344.212677	1e30	2752.07324219	4081065.25	0.35811722	28.87797928	1e30	2077.01269531
244	387	344.37451172	1e30	2742.48583984	4081150.25	0.35810912	28.92392731	1e30	2077.02563477
244	387	344.53631592	1e30	2732.20019531	4081234.75	0.35810095	28.9689846	1e30	2077.03857422
244	387	344.69815063	1e30	2721.21459961	4081319.5	0.35809281	29.01311111	1e30	2077.05151367
244	387	344.85995483	1e30	2709.53442383	4081404.5	0.35808471	29.05623055	1e30	2077.06445313
244	387	345.02175903	1e30	2697.15698242	4081489.5	0.35807657	29.09830856	1e30	2077.07763672
244	387	345.18356323	1e30	2684.08496094	4081574	0.35806844	29.13928986	1e30	2077.09057617
244	387	345.34536743	1e30	2670.31542969	4081658.5	0.35806033	29.17913628	1e30	2077.10351563
244	387	345.50720215	1e30	2655.84570313	4081743.5	0.35805216	29.21780205	1e30	2077.11669922
244	387	345.66903687	1e30	2640.68310547	4081828.25	0.35804403	29.25522232	1e30	2077.12963867
244	387	345.83081055	1e30	2624.82470703	4081912.75	0.35803592	29.29134369	1e30	2077.14257813
244	387	345.99261475	1e30	2608.27368164	4081997.75	0.35802779	29.32612038	1e30	2077.15551758
244	387	346.15441895	1e30	2591.02636719	4082082.25	0.35801962	29.3595314	1e30	2077.16870117
244	387	346.31625366	1e30	2573.08081055	4082167	0.35801151	29.39156342	1e30	2077.18164063
244	387	346.47808838	1e30	2554.44555664	4082252	0.35800338	29.42219353	1e30	2077.19482422
244	387	346.63986206	1e30	2535.11791992	4082337	0.35799524	29.45142365	1e30	2077.20751953
244	387	346.80166626	1e30	2515.10131836	4082421.75	0.35798714	29.47924423	1e30	2077.22045898
244	387	346.96350098	1e30	2494.39233398	4082506	0.35797897	29.50564957	1e30	2077.23364258
244	387	347.12533569	1e30	2472.98828125	4082591	0.35797086	29.5306263	1e30	2077.24633789
244	387	347.28710938	1e30	2450.90039063	4082676	0.3579627	29.55414581	1e30	2077.25952148
244	387	347.44891357	1e30	2428.12548828	4082760.75	0.35795462	29.57617569	1e30	2077.27270508
244	387	347.61071777	1e30	2404.66894531	4082845.5	0.35794649	29.59668922	1e30	2077.28564453
244	387	347.77255249	1e30	2380.52685547	4082930.25	0.35793835	29.61567307	1e30	2077.29858398
244	387	347.93435669	1e30	2355.69628906	4083015.25	0.35793021	29.63310432	1e30	2077.31152344
244	387	348.09619141	1e30	2330.19091797	4083100	0.35792211	29.64896011	1e30	2077.32446289
244	387	348.25796509	1e30	2304.0078125	4083184.5	0.35791397	29.66322708	1e30	2077.33764648
244	387	348.4197998	1e30	2277.15405273	4083269.5	0.35790583	29.67589569	1e30	2077.35058594
244	387	348.58157349	1e30	2249.62524414	4083354	0.35789773	29.68695259	1e30	2077.36352539
