Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Meter/second x Kg/m3)	P_Impedance(Meter/second x Kg/m3)	Porosity(Fraction)	Gamma_Ray(API)	Sonic(Microseconds/meter)	Density(Kg/m3)
362	336	680.75036621	1922.63293457	2276.63769531	4044325.25	0.3727496	81.83592987	519.38531494	2053.59985352
362	336	680.9019165	1922.40734863	2904.09033203	4044324.5	0.37279135	81.96035767	519.45703125	2053.53320313
362	336	681.0536499	1922.17358398	3510.78564453	4044284	0.37283593	82.08335876	519.53326416	2053.46166992
362	336	681.20489502	1921.93200684	4092.53320313	4044205	0.37288302	82.20502472	519.61407471	2053.38623047
362	336	681.35742188	1921.68212891	4652.27929688	4044087.75	0.37293306	82.32532501	519.69934082	2053.30639648
362	336	681.50921631	1921.42614746	5186.89257813	4043933.25	0.37298563	82.44406891	519.78900146	2053.22241211
362	336	681.66094971	1921.16247559	5698.20068359	4043742.25	0.37304047	82.56140137	519.88293457	2053.13452148
362	336	681.81207275	1920.89111328	6185.52294922	4043514.5	0.37309802	82.67710876	519.980896	2053.04248047
362	336	681.96240234	1920.61291504	6645.8515625	4043253.5	0.37315759	82.79128265	520.08282471	2052.94702148
362	336	682.11206055	1920.32873535	7081.15820313	4042958	0.37321982	82.90390778	520.1885376	2052.84741211
362	336	682.26245117	1920.03540039	7490.16357422	4042630.25	0.37328416	83.01483154	520.29766846	2052.74462891
362	336	682.41430664	1919.73400879	7873.66113281	4042270	0.37335008	83.12421417	520.41009521	2052.63916016
362	336	682.56719971	1919.42590332	8232.13769531	4041878.5	0.37341833	83.23187256	520.52545166	2052.5300293
362	336	682.72119141	1919.11132813	8563.56835938	4041458.5	0.37348792	83.3379364	520.64379883	2052.41870117
362	336	682.87475586	1918.79016113	8869.13964844	4041011	0.37355974	83.44236755	520.76495361	2052.3034668
362	336	683.02905273	1918.4609375	9149.15527344	4040537.25	0.37363306	83.54504395	520.88873291	2052.18652344
362	336	683.1854248	1918.12426758	9403.89257813	4040036.5	0.37370768	83.64608002	521.01531982	2052.06689453
362	336	683.34179688	1917.7800293	9634.39550781	4039508	0.37378415	83.74529266	521.14440918	2051.94458008
362	336	683.4977417	1917.43017578	9839.88574219	4038955.75	0.37386176	83.84280396	521.27606201	2051.8203125
362	336	683.65203857	1917.07287598	10021.26464844	4038380	0.37394118	83.93858337	521.41021729	2051.69360352
362	336	683.80291748	1916.70874023	10179.53222656	4037780.25	0.37402198	84.03252411	521.54675293	2051.56396484
362	336	683.94903564	1916.33898926	10315.06054688	4037159	0.37410367	84.12480927	521.68554688	2051.43359375
362	336	684.09301758	1915.96459961	10429.18554688	4036514.75	0.37418687	84.21533203	521.82611084	2051.30029297
362	336	684.237854	1915.58288574	10522.0703125	4035851.25	0.37427083	84.30429077	521.96868896	2051.16601563
362	336	684.38574219	1915.19458008	10594.74902344	4035169.75	0.3743563	84.39175415	522.11303711	2051.02929688
362	336	684.5369873	1914.80200195	10648.46386719	4034469	0.37444282	84.47768402	522.2590332	2050.890625
362	336	684.69049072	1914.40637207	10684.08886719	4033752.25	0.37452987	84.56229401	522.40673828	2050.75146484
362	336	684.84411621	1914.00732422	10702.87695313	4033016.25	0.3746182	84.64546204	522.5559082	2050.61035156
362	336	684.99816895	1913.60351563	10705.83203125	4032264.5	0.3747071	84.72733307	522.70654297	2050.46777344
362	336	685.15325928	1913.19775391	10694.28417969	4031499.5	0.37479717	84.8079071	522.85864258	2050.32373047
362	336	685.30938721	1912.79187012	10669.4140625	4030716.5	0.37488815	84.88708496	523.01184082	2050.17822266
362	336	685.46783447	1912.3828125	10632.72851563	4029920.75	0.37497941	84.96495819	523.1661377	2050.03222656
362	336	685.62780762	1911.97265625	10585.24316406	4029107	0.37507153	85.04139709	523.32110596	2049.88476563
362	336	685.78808594	1911.56188965	10528.61425781	4028281.25	0.37516397	85.11645508	523.47680664	2049.73706055
362	336	685.94836426	1911.15209961	10464.52148438	4027447	0.37525702	85.19012451	523.63293457	2049.58813477
362	336	686.10906982	1910.74365234	10393.87988281	4026600	0.37535048	85.26229858	523.78918457	2049.43847656
362	336	686.27032471	1910.33410645	10318.81054688	4025748.75	0.37544367	85.33306885	523.94561768	2049.28930664
362	336	686.43249512	1909.92602539	10240.07324219	4024885	0.37553719	85.40229797	524.10192871	2049.13964844
362	336	686.59594727	1909.51940918	10159.66210938	4024015.75	0.3756305	85.470047	524.25811768	2048.99047852
362	336	686.75964355	1909.11669922	10079.55566406	4023144.75	0.37572393	85.53625488	524.41418457	2048.84106445
362	336	686.92327881	1908.71630859	10000.47851563	4022265	0.3758173	85.60080719	524.56970215	2048.69165039
362	336	687.08673096	1908.31787109	9924.74609375	4021385.75	0.37591016	85.66374207	524.72479248	2048.54321289
362	336	687.25061035	1907.92297363	9853.17871094	4020499.5	0.37600267	85.72490692	524.87915039	2048.39501953
362	336	687.41522217	1907.53210449	9787.71289063	4019610.5	0.3760947	85.78429413	525.03271484	2048.24780273
362	336	687.58013916	1907.14807129	9730.27929688	4018726.25	0.37618619	85.84185791	525.18536377	2048.10131836
362	336	687.7454834	1906.7677002	9681.80273438	4017836.75	0.37627727	85.89745331	525.33679199	2047.95581055
362	336	687.91107178	1906.39172363	9644.44628906	4016954.75	0.37636724	85.95111847	525.48687744	2047.81176758
362	336	688.07598877	1906.02270508	9619.09667969	4016070.75	0.3764562	86.00272369	525.63525391	2047.66943359
362	336	688.24	1905.66040039	9607.51074219	4015191.5	0.37654421	86.0522995	525.78186035	2047.52856445
362	336	688.40362549	1905.30383301	9611.11328125	4014324	0.3766309	86.09983063	525.9263916	2047.39001465
362	336	688.56689453	1904.95544434	9631.23632813	4013460.5	0.37671646	86.1452179	526.06848145	2047.25292969
362	336	688.73022461	1904.61682129	9669.09472656	4012610.25	0.37680033	86.18854523	526.20831299	2047.11889648
362	336	688.89349365	1904.28894043	9726.29589844	4011768	0.37688249	86.22969818	526.34533691	2046.98730469
362	336	689.05548096	1903.97021484	9804.07617188	4010936.75	0.37696308	86.26870728	526.47967529	2046.85839844
362	336	689.21539307	1903.66040039	9902.98339844	4010125.25	0.37704176	86.30557251	526.61114502	2046.73254395
362	336	689.37286377	1903.36157227	10025.04296875	4009326.5	0.37711889	86.34021759	526.73931885	2046.60925293
362	336	689.52789307	1903.07434082	10170.33691406	4008548.75	0.37719378	86.37271881	526.86425781	2046.48925781
362	336	689.68218994	1902.79797363	10340.93164063	4007788	0.37726635	86.40301514	526.9855957	2046.3729248
362	336	689.8369751	1902.53344727	10537.6875	4007047	0.37733695	86.43115234	527.10333252	2046.26013184
362	336	690	1902.28051758	10759.97167969	4006332.5	0.37740502	86.45715332	527.21728516	2046.15136719
362	336	690.14709473	1902.04040527	11010.33398438	4005640	0.37747097	86.48105621	527.3270874	2046.04577637
362	336	690.30163574	1901.81237793	11287.8984375	4004975	0.3775343	86.50296021	527.43280029	2045.94458008
362	336	690.45623779	1901.59570313	11594.89648438	4004336	0.3775948	86.52295685	527.53417969	2045.84777832
362	336	690.61181641	1901.39245605	11931.87011719	4003724.5	0.37765282	86.54116821	527.63104248	2045.75463867
362	336	690.76885986	1901.2052002	12296.82324219	4003147.25	0.37770781	86.557724	527.72332764	2045.66687012
362	336	690.92657471	1901.0333252	12692.41113281	4002601.75	0.37776008	86.57272339	527.81060791	2045.58325195
362	336	691.0847168	1900.87573242	13117.47949219	4002092.75	0.37780929	86.58633423	527.89300537	2045.50439453
362	336	691.24279785	1900.73278809	13573.50585938	4001620.25	0.37785509	86.59867096	527.97009277	2045.43115234
362	336	691.40142822	1900.60571289	14061.27050781	4001184.25	0.37789789	86.60987091	528.04180908	2045.36279297
362	336	691.56030273	1900.4942627	14577.34179688	4000789.75	0.37793726	86.62006378	528.10809326	2045.29980469
362	336	691.71881104	1900.39868164	15124.14648438	4000435	0.37797344	86.62937927	528.16870117	2045.24182129
362	336	691.87634277	1900.32141113	15700.26953125	4000121.5	0.37800622	86.63793945	528.22363281	2045.18945313
362	336	692.03430176	1900.26013184	16306.296875	3999849.25	0.37803543	86.64580536	528.27258301	2045.14257813
362	336	692.19329834	1900.21520996	16943.34570313	3999617.75	0.37806129	86.65311432	528.31555176	2045.10107422
362	336	692.35394287	1900.18640137	17606.671875	3999430.25	0.3780835	86.65996552	528.35241699	2045.06591797
362	336	692.51635742	1900.17407227	18297.75585938	3999285.25	0.37810218	86.6664505	528.38305664	2045.0357666
362	336	692.67144775	1900.17858887	19015.74804688	3999183.5	0.37811711	86.67272949	528.40740967	2045.01196289
362	336	692.84197998	1900.2019043	19759.65234375	3999123.75	0.3781282	86.67892456	528.425354	2044.99414063
362	336	693.00372314	1900.24389648	20531.59179688	3999105.75	0.3781355	86.68518066	528.43688965	2044.98254395
362	336	693.16467285	1900.30334473	21325.06445313	3999128	0.37813872	86.69163513	528.44171143	2044.97741699
362	336	693.32446289	1900.38037109	22140.43359375	3999188.5	0.37813792	86.6984024	528.43981934	2044.97875977
362	336	693.48461914	1900.4744873	22978.19921875	3999286	0.37813288	86.7056427	528.4309082	2044.98669434
362	336	693.64465332	1900.58544922	23834.55078125	3999418.5	0.37812358	86.71348572	528.41473389	2045.00134277
362	336	693.80474854	1900.71435547	24713.14453125	3999584	0.37810984	86.72213745	528.39123535	2045.0234375
362	336	693.96691895	1900.86364746	25606.51367188	3999779.25	0.37809166	86.73180389	528.36004639	2045.05249023
362	336	694.12921143	1901.03088379	26513.109375	4000001.5	0.37806886	86.74269104	528.32116699	2045.08911133
362	336	694.29217529	1901.21447754	27435.1171875	4000248.75	0.37804148	86.7550354	528.2744751	2045.13293457
362	336	694.45477295	1901.41516113	28366.171875	4000517.5	0.37800959	86.76902771	528.21990967	2045.18383789
362	336	694.61657715	1901.63366699	29311.18359375	4000807.75	0.37797293	86.78487396	528.15740967	2045.24279785
362	336	694.77728271	1901.86914063	30261.58007813	4001116.25	0.37793174	86.80276489	528.08685303	2045.30859375
362	336	694.93719482	1902.1204834	31214.4609375	4001439.25	0.37788561	86.82284546	528.00854492	2045.38232422
362	336	695.0960083	1902.3939209	32173.2265625	4001777	0.37783459	86.84531403	527.92211914	2045.46411133
362	336	695.25476074	1902.68395996	33129.55078125	4002124.25	0.37777898	86.8702774	527.82769775	2045.55310059
362	336	695.41387939	1902.99133301	34088.94921875	4002482	0.37771833	86.8979187	527.7253418	2045.64990234
362	336	695.57342529	1903.31433105	35043.01171875	4002844.25	0.37765306	86.9283905	527.6149292	2045.75427246
362	336	695.7333374	1903.65319824	35986.421875	4003205.75	0.37758285	86.96179199	527.49682617	2045.86669922
362	336	695.89361572	1904.01	36924.875	4003567.5	0.37750775	86.99834442	527.37078857	2045.98718262
362	336	696.05419922	1904.38439941	37847.203125	4003922.75	0.37742841	87.03813934	527.23724365	2046.1138916
362	336	696.21533203	1904.77539063	38760.55078125	4004271.25	0.37734428	87.08137512	527.09613037	2046.24853516
362	336	696.34350586	1905.18395996	39655.5546875	4004607.5	0.37725595	87.12822723	526.9475708	2046.38964844
362	336	696.47155762	1905.60888672	40526.37890625	4004927.75	0.37716311	87.17880249	526.79199219	2046.53833008
362	336	696.69769287	1906.04992676	41379.40625	4005231.25	0.37706575	87.23336792	526.6293335	2046.69421387
362	336	696.8572998	1906.50585938	42202.3125	4005512.5	0.37696475	87.292	526.46002197	2046.85583496
362	336	697.01629639	1906.97607422	43002.35546875	4005772	0.37685955	87.35496521	526.28405762	2047.02404785
362	336	697.17425537	1907.46655273	43770.9140625	4006004.75	0.37675056	87.4224472	526.10168457	2047.19848633
362	336	697.33087158	1907.97314453	44501.02734375	4006208.25	0.3766377	87.49451447	525.91320801	2047.37915039
362	336	697.48638916	1908.49560547	45199.2578125	4006381	0.37652084	87.5714035	525.71850586	2047.56604004
362	336	697.64215088	1909.03173828	45853.6484375	4006519	0.37640098	87.65310669	525.51831055	2047.7578125
362	336	697.79846191	1909.58325195	46470.07421875	4006620.75	0.37627769	87.73981476	525.3125	2047.95507813
362	336	697.95483398	1910.15222168	47040.89453125	4006682	0.3761512	87.831604	525.10137939	2048.15771484
362	336	698.11248779	1910.73693848	47559.953125	4006701.25	0.37602168	87.92844391	524.88543701	2048.36474609
362	336	698.27032471	1911.33703613	48032.171875	4006674.75	0.37588885	88.03059387	524.66473389	2048.57739258
362	336	698.42797852	1911.95495605	48448.16015625	4006600.75	0.37575376	88.13799286	524.4397583	2048.79345703
362	336	698.5869751	1912.58874512	48811.10546875	4006474.75	0.3756161	88.25089264	524.21063232	2049.01367188
362	336	698.74694824	1913.23779297	49115.40625	4006295.5	0.375476	88.36942291	523.97747803	2049.23779297
362	336	698.90594482	1913.90039063	49357.09375	4006059.25	0.37533382	88.49355316	523.74084473	2049.46533203
362	336	699.06414795	1914.57580566	49536.73046875	4005762.5	0.37518901	88.62358093	523.50073242	2049.69702148
362	336	699.22137451	1915.26928711	49649.83984375	4005404.25	0.37504268	88.75936127	523.25750732	2049.93115234
362	336	699.37744141	1915.9798584	49695.46875	4004978.75	0.37489468	88.90110779	523.01135254	2050.16796875
362	336	699.53259277	1916.70422363	49670.5078125	4004484.5	0.3747448	89.0488739	522.7623291	2050.40771484
362	336	699.68804932	1917.43933105	49573.3203125	4003922.5	0.37459373	89.20252228	522.51092529	2050.64941406
362	336	699.84460449	1918.1887207	49401.203125	4003285.75	0.37444049	89.36233521	522.25714111	2050.89453125
362	336	700	1918.95336914	49153.54296875	4002575.5	0.37428623	89.52809906	522.00170898	2051.14160156
362	336	700.16156006	1919.73083496	48826.52734375	4001784.25	0.37413108	89.7	521.74462891	2051.38964844
362	336	700.32086182	1920.51879883	48418.68359375	4000909.75	0.37397435	89.87825012	521.48614502	2051.640625
362	336	700.47961426	1921.32385254	47931.35546875	3999956.5	0.37381727	90.06245422	521.22686768	2051.89208984
362	336	700.63812256	1922.14208984	47359.015625	3998912.5	0.37365845	90.25299072	520.96661377	2052.14599609
362	336	700.79638672	1922.97143555	46704.16015625	3997784.75	0.37349918	90.44950104	520.70574951	2052.40063477
362	336	700.95471191	1923.81091309	45961.35546875	3996563.5	0.37333989	90.65220642	520.4442749	2052.65551758
362	336	701.1149292	1924.65942383	45129.546875	3995249	0.37317938	90.86103821	520.18218994	2052.91235352
362	336	701.27429199	1925.52233887	44213.828125	3993850	0.37301916	91.07569885	519.91998291	2053.16894531
362	336	701.4331665	1926.39782715	43207.14453125	3992356	0.37285757	91.29647827	519.65722656	2053.42724609
362	336	701.5914917	1927.28369141	42112.93359375	3990773.5	0.37269583	91.52295685	519.39447021	2053.68603516
362	336	701.74932861	1928.17651367	40926.453125	3989095.5	0.37253442	91.75534821	519.13140869	2053.94433594
362	336	701.90759277	1929.07971191	39645.86328125	3987321.5	0.37237203	91.99356842	518.86798096	2054.2043457
362	336	702.06713867	1929.99450684	38279.71484375	3985467.75	0.37221009	92.23722076	518.60461426	2054.46337891
362	336	702.22631836	1930.91809082	36820.53515625	3983527.75	0.37204698	92.48648834	518.34088135	2054.72460938
362	336	702.3840332	1931.84655762	35272.18359375	3981515	0.37188363	92.74053955	518.0770874	2054.9855957
362	336	702.54217529	1932.7911377	33631.44921875	3979430.25	0.37172088	93	517.81298828	2055.24609375
362	336	702.69958496	1933.74389648	31894.8828125	3977274.25	0.37155685	93.26192474	517.54852295	2055.50854492
362	336	702.85583496	1934.70410156	30074.50585938	3975067.5	0.37139362	93.52796173	517.28405762	2055.76977539
362	336	703.01190186	1935.66931152	28164.12695313	3972804.75	0.37122884	93.79724884	517.0189209	2056.03320313
362	336	703.16650391	1936.63903809	26165.56835938	3970490.25	0.37106392	94.06893158	516.75366211	2056.29736328
362	336	703.31970215	1937.61914063	24079.56640625	3968125.75	0.3708995	94.34288788	516.487854	2056.56030273
362	336	703.47296143	1938.60546875	21899.52539063	3965706	0.37073359	94.61869049	516.22149658	2056.82592773
362	336	703.62579346	1939.5916748	19640.97070313	3963249.25	0.37056836	94.89558411	515.95471191	2057.09008789
362	336	703.77844238	1940.58666992	17300.51953125	3960753	0.37040159	95.17363739	515.68707275	2057.35693359
362	336	703.92993164	1941.58691406	14875.8515625	3958215.75	0.37023425	95.452034	515.41894531	2057.62475586
362	336	704.0380249	1942.59179688	12373.97070313	3955645.75	0.37006736	95.73072815	515.14990234	2057.89160156
362	336	704.23358154	1943.59960938	9783.18066406	3953032.25	0.36989895	96.0093689	514.88	2058.16137695
362	336	704.38592529	1944.60632324	7123.625	3950396	0.36973083	96.2872467	514.60931396	2058.43017578
362	336	704.53845215	1945.62280273	4394.53564453	3947735.5	0.3695612	96.56443024	514.33758545	2058.70166016
362	336	704.69055176	1946.64294434	1588.43200684	3945045.25	0.36939076	96.84008789	514.06500244	2058.97460938
362	336	704.84191895	1947.66638184	-1279.93835449	3942338.25	0.36922044	97.11416626	513.79138184	2059.24682617
362	336	704.99285889	1948.68994141	-4228.51611328	3939600.25	0.36904868	97.38626862	513.51660156	2059.52172852
362	336	705.14349365	1949.71594238	-7233.89697266	3936853.25	0.36887693	97.65568542	513.24108887	2059.79638672
362	336	705.2947998	1950.74890137	-10290.22558594	3934103.25	0.36870372	97.92247009	512.96429443	2060.07348633
362	336	705.44610596	1951.78430176	-13412.83496094	3931337.5	0.36852965	98.18582916	512.68688965	2060.35205078
362	336	705.59741211	1952.81811523	-16579.86914063	3928576.25	0.36835557	98.44576263	512.40863037	2060.63037109
362	336	705.74908447	1953.85961914	-19812.625	3925801.75	0.36818039	98.7019043	512.12957764	2060.91088867
362	336	705.90020752	1954.90478516	-23087.85351563	3923035	0.36800516	98.9536438	511.85021973	2061.19140625
362	336	706.05053711	1955.95324707	-26392.86523438	3920286	0.36782894	99.20104218	511.57012939	2061.47338867
362	336	706.20037842	1957.00244141	-29751.18554688	3917536.5	0.36765197	99.443367	511.29006958	2061.75634766
362	336	706.34973145	1958.05163574	-33129.7734375	3914813.25	0.36747536	99.68061066	511.00964355	2062.0390625
362	336	706.49835205	1959.109375	-36559.66015625	3912092.25	0.3672981	99.91246033	510.72903442	2062.32250977
362	336	706.64703369	1960.17028809	-40012.0546875	3909397	0.36712095	100.13837433	510.44863892	2062.60595703
362	336	706.79669189	1961.22949219	-43472.06640625	3906740	0.3669433	100.35843658	510.1680603	2062.89038086
362	336	706.94726563	1962.29382324	-46966.83984375	3904100.25	0.36676523	100.572052	509.88787842	2063.17529297
362	336	707.09936523	1963.36413574	-50457.890625	3901508.25	0.36658767	100.77924347	509.60778809	2063.45922852
362	336	707.25292969	1964.43688965	-53981.48828125	3898937.5	0.36640984	100.97975922	509.32781982	2063.74389648
362	336	707.40679932	1965.51184082	-57508.453125	3896411	0.36623228	101.17314911	509.04840088	2064.02783203
362	336	707.5612793	1966.58483887	-61014.5859375	3893946.75	0.36605451	101.35948944	508.76907349	2064.3125
362	336	707.71569824	1967.66601563	-64539.20703125	3891517.5	0.36587635	101.53826141	508.49038696	2064.59765625
362	336	707.86956787	1968.75048828	-68032.90625	3889159	0.36569884	101.7094574	508.21206665	2064.8815918
362	336	708.02294922	1969.83728027	-71535.015625	3886844.5	0.36552149	101.87286377	507.9342041	2065.1652832
362	336	708.17541504	1970.9230957	-75019.546875	3884593.25	0.36534432	102.02809143	507.65704346	2065.44848633
362	336	708.32623291	1972.00854492	-78460.421875	3882422.75	0.36516738	102.17518616	507.38024902	2065.73193359
362	336	708.4753418	1973.09924316	-81892.8671875	3880311	0.36499012	102.31370544	507.10418701	2066.01538086
362	336	708.62347412	1974.19177246	-85274.8828125	3878288	0.36481348	102.4436264	506.82852173	2066.29785156
362	336	708.7701416	1975.27929688	-88638.421875	3876334.75	0.36463723	102.56471252	506.55325317	2066.57983398
362	336	708.91619873	1976.36962891	-91960.953125	3874467.25	0.364461	102.67662811	506.27868652	2066.86206055
362	336	709.06268311	1977.46191406	-95218.7109375	3872700.25	0.36428523	102.77935791	506.00442505	2067.14306641
362	336	709.21044922	1978.55322266	-98438.59375	3871020	0.36410901	102.87257385	505.73092651	2067.42504883
362	336	709.36077881	1979.64343262	-101590.9375	3869444.25	0.36393335	102.95623779	505.45785522	2067.70629883
362	336	709.5135498	1980.72692871	-104694.8515625	3867963.75	0.3637583	103.03018188	505.18527222	2067.98632813
362	336	709.66772461	1981.81408691	-107736.421875	3866586.5	0.36358318	103.09420013	504.91345215	2068.26635742
362	336	709.82116699	1982.90039063	-110693.453125	3865324	0.36340871	103.14827728	504.64193726	2068.5456543
362	336	709.97314453	1983.984375	-113586.1484375	3864166.75	0.36323375	103.19221497	504.37124634	2068.82568359
362	336	710.12347412	1985.06384277	-116391.2109375	3863127.25	0.36305931	103.22594452	504.10092163	2069.10449219
362	336	710.2722168	1986.13928223	-119122.53125	3862200.75	0.36288568	103.24934387	503.8309021	2069.38232422
362	336	710.42022705	1987.21618652	-121769.265625	3861393.5	0.36271179	103.2622757	503.56170654	2069.66064453
362	336	710.56872559	1988.29003906	-124314.1484375	3860712	0.36253873	103.26465607	503.29272461	2069.9375
362	336	710.71759033	1989.3548584	-126768.5859375	3860155.25	0.3623651	103.25639343	503.0244751	2070.21557617
362	336	710.86755371	1990.4206543	-129118.8125	3859728	0.36219192	103.23743439	502.75668335	2070.49267578
362	336	711.0189209	1991.48486328	-131371.328125	3859430.5	0.36201975	103.20774078	502.48937988	2070.76806641
362	336	711.17071533	1992.54541016	-133520.859375	3859266	0.36184713	103.16737366	502.22286987	2071.04394531
362	336	711.32330322	1993.6015625	-135551.5625	3859237.5	0.36167565	103.11633301	501.95681763	2071.31835938
362	336	711.47686768	1994.64929199	-137470.78125	3859345.75	0.36150357	103.05474091	501.69161987	2071.59375
362	336	711.63061523	1995.69946289	-139271.046875	3859592.75	0.36133197	102.9826355	501.42694092	2071.86865234
362	336	711.78417969	1996.74511719	-140952.609375	3859980.25	0.36116162	102.9	501.1628418	2072.14111328
362	336	711.93725586	1997.7824707	-142514.578125	3860512	0.36099091	102.80723572	500.89956665	2072.4140625
362	336	712.08966064	1998.81750488	-143945.34375	3861185.75	0.36082134	102.70406342	500.63674927	2072.68530273
362	336	712.24145508	1999.85070801	-145247.40625	3862005	0.36065131	102.59083557	500.37472534	2072.95727539
362	336	712.39416504	2000.87988281	-146418.3125	3862971.25	0.36048153	102.46751404	500.11328125	2073.22900391
362	336	712.54730225	2001.90478516	-147455.5625	3864084.25	0.36031333	102.33420563	499.85235596	2073.49829102
362	336	712.67132568	2002.91845703	-148359.296875	3865348.75	0.36014447	102.19120026	499.59240723	2073.76831055
362	336	712.85742188	2003.93273926	-149122.578125	3866758	0.35997707	102.03839111	499.33300781	2074.03613281
362	336	713.01275635	2004.94311523	-149745.59375	3868315.25	0.35980919	101.87615967	499.07458496	2074.3046875
362	336	713.16766357	2005.94934082	-150227.96875	3870023	0.35964173	101.7044754	498.81698608	2074.57275391
362	336	713.32202148	2006.94946289	-150567.25	3871876.75	0.35947582	101.52346039	498.56027222	2074.83789063
362	336	713.47570801	2007.94067383	-150763.046875	3873886.5	0.35930973	101.33351135	498.30477905	2075.10375977
362	336	713.62927246	2008.93200684	-150813.078125	3876040.25	0.35914505	101.13443756	498.05020142	2075.36743164
362	336	713.7835083	2009.91723633	-150717.40625	3878337	0.35898027	100.92675018	497.79696655	2075.63085938
362	336	713.93829346	2010.89331055	-150474.796875	3880786	0.35881603	100.71032715	497.5447998	2075.89379883
362	336	714.09338379	2011.86584473	-150085.96875	3883376.5	0.35865352	100.48530579	497.29367065	2076.15380859
362	336	714.24816895	2012.83459473	-149547.625	3886124	0.35849103	100.25213623	497.04406738	2076.41357422
362	336	714.40252686	2013.79846191	-148862.484375	3889012.75	0.35833001	100.0105896	496.79541016	2076.67138672
362	336	714.55657959	2014.75634766	-148032.46875	3892037	0.35816926	99.7612381	496.54824829	2076.92871094
362	336	714.71063232	2015.70275879	-147052.9375	3895214.25	0.35800898	99.50398254	496.30218506	2077.18505859
362	336	714.86480713	2016.64807129	-145930.328125	3898525	0.3578504	99.23901367	496.05740356	2077.4387207
362	336	715.0189209	2017.58776855	-144656.21875	3901993	0.35769209	98.96688843	495.81414795	2077.69189453
362	336	715.16607666	2018.52185059	-143238.359375	3905597.75	0.35753524	98.68737793	495.57217407	2077.94287109
362	336	715.31103516	2019.44775391	-141683.546875	3909324.5	0.35737884	98.40116882	495.33190918	2078.19335938
362	336	715.4552002	2020.36560059	-139979.125	3913204.25	0.35722309	98.10814667	495.09310913	2078.44262695
362	336	715.59924316	2021.28186035	-138142.015625	3917200.75	0.3570691	97.8085556	494.85571289	2078.68896484
362	336	715.74328613	2022.18969727	-136156.203125	3921349.25	0.35691577	97.5030365	494.62014771	2078.93408203
362	336	715.88739014	2023.08654785	-134033.109375	3925627.5	0.35676384	97.19133759	494.38589478	2079.17724609
362	336	716.03143311	2023.97900391	-131787.0625	3930010.5	0.35661262	96.87425232	494.15341187	2079.41918945
362	336	716.17547607	2024.86645508	-129395.109375	3934543.75	0.35646209	96.55168152	493.9223938	2079.66015625
362	336	716.31964111	2025.74682617	-126886.3515625	3939175	0.3563132	96.22392273	493.69284058	2079.89819336
362	336	716.46362305	2026.61901855	-124234.75	3943954.25	0.3561652	95.89170837	493.46502686	2080.13500977
362	336	716.60772705	2027.47949219	-121458.5	3948851.25	0.35601839	95.55484772	493.23855591	2080.36987305
362	336	716.75183105	2028.33581543	-118576.7890625	3953836.25	0.35587254	95.21421051	493.0138855	2080.60327148
362	336	716.89587402	2029.18518066	-115558.375	3958964.25	0.35572729	94.86975098	492.79058838	2080.83569336
362	336	717.03997803	2030.02392578	-112442.1015625	3964172.75	0.35558355	94.52182007	492.5687561	2081.06542969
362	336	717.184021	2030.85534668	-109195.7265625	3969518.25	0.35544091	94.17121887	492.34860229	2081.29394531
362	336	717.328125	2031.68200684	-105835.78125	3974973.5	0.35529932	93.81774139	492.12979126	2081.52026367
362	336	717.47210693	2032.50036621	-102394.7265625	3980490.5	0.35515881	93.46237183	491.91268921	2081.74487305
362	336	717.61627197	2033.31030273	-98828.7109375	3986142.5	0.35501879	93.10506439	491.69696045	2081.96899414
362	336	717.76031494	2034.1072998	-95187.6796875	3991852.25	0.35488027	92.74623108	491.48260498	2082.19091797
362	336	717.90441895	2034.89868164	-91432.8515625	3997684	0.35474288	92.38669586	491.26998901	2082.41064453
362	336	718.04852295	2035.68347168	-87586.6015625	4003605.75	0.35460642	92.02626038	491.05862427	2082.62915039
362	336	718.19250488	2036.45947266	-83679.5	4009572.25	0.35447118	91.66589355	490.849	2082.84545898
362	336	718.33666992	2037.22668457	-79669.0234375	4015651.25	0.35433641	91.30553436	490.64083862	2083.06103516
362	336	718.48071289	2037.98254395	-75603.2109375	4021772	0.35420308	90.94555664	490.4342041	2083.27441406
362	336	718.62475586	2038.7322998	-71447.3359375	4027990	0.35407108	90.5867691	490.22940063	2083.4855957
362	336	718.76885986	2039.47436523	-67218.2890625	4034281.25	0.35393989	90.22896576	490.02618408	2083.6953125
362	336	718.91290283	2040.20483398	-62952.390625	4040594.25	0.35381025	89.87312317	489.82495117	2083.90283203
362	336	719.0569458	2040.92822266	-58610.15234375	4046989	0.35368118	89.5191803	489.62557983	2084.109375
362	336	719.20111084	2041.64562988	-54230.421875	4053410.5	0.35355368	89.16753387	489.42810059	2084.31323242
362	336	719.34515381	2042.35449219	-49789.5703125	4059894.75	0.3534278	88.81900787	489.2328186	2084.51464844
362	336	719.48919678	2043.05578613	-45296.1640625	4066432	0.35330296	88.47341156	489.03955078	2084.71435547
362	336	719.63330078	2043.74316406	-40788.6640625	4072968.25	0.3531799	88.13169861	488.84866333	2084.91137695
362	336	719.77734375	2044.42602539	-36231.43359375	4079557.25	0.35305771	87.79383087	488.66	2085.10693359
362	336	719.92144775	2045.10192871	-31659.44726563	4086150	0.35293716	87.46019745	488.47354126	2085.29980469
