Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Meter/second x Kg/m3)	P_Impedance(Meter/second x Kg/m3)	Porosity(Fraction)	Gamma_Ray(API)	Sonic(Microseconds/meter)	Density(Kg/m3)
722	848	671.59051514	2033.1574707	-129263.28125	4284319.5	0.33993679	41.73534775	492.41833496	2106.09814453
722	848	671.73956299	2034.45825195	-126933.765625	4288188	0.33959481	41.78562164	492.10739136	2106.64550781
722	848	671.88647461	2035.776	-124527.3671875	4292105	0.3392486	41.83746719	491.79263306	2107.19970703
722	848	672.03363037	2037.1114502	-122043.078125	4296075.5	0.33889791	41.89093399	491.47381592	2107.76098633
722	848	672.17950439	2038.46118164	-119488.046875	4300089	0.33854365	41.94593811	491.15170288	2108.328125
722	848	672.32647705	2039.82580566	-116862.2109375	4304146.5	0.33818567	42.0025444	490.82623291	2108.90112305
722	848	672.47259521	2041.20397949	-114168.59375	4308244.5	0.33782431	42.06073761	490.49765015	2109.47949219
722	848	672.61950684	2042.59313965	-111413.6796875	4312375	0.33746031	42.12042236	490.16674805	2110.06201172
722	848	672.76654053	2043.99450684	-108596.1171875	4316541	0.33709332	42.18167496	489.83309937	2110.64941406
722	848	672.91650391	2045.40490723	-105723.671875	4320735	0.33672413	42.24437714	489.49746704	2111.24023438
722	848	673.06646729	2046.82556152	-102796.0546875	4324959	0.3363525	42.30858994	489.15957642	2111.83520508
722	848	673.21655273	2048.25561523	-99816.3828125	4329211	0.3359786	42.37427521	488.81967163	2112.43359375
722	848	673.36352539	2049.69287109	-96791.5859375	4333485	0.33560306	42.44129944	488.47824097	2113.03466797
722	848	673.50958252	2051.13891602	-93719.890625	4337785	0.33522546	42.50971222	488.13491821	2113.63867188
722	848	673.65447998	2052.59082031	-90609.546875	4342102	0.33484653	42.57933807	487.79043579	2114.24536133
722	848	673.80053711	2054.05004883	-87459.9609375	4346441	0.33446601	42.65018082	487.44451904	2114.85449219
722	848	673.9486084	2055.515625	-84274.28125	4350799	0.33408406	42.72216797	487.09729004	2115.46557617
722	848	674.09851074	2056.98535156	-81059.625	4355168.5	0.33370137	42.79512787	486.74935913	2116.078125
722	848	674.24859619	2058.46069336	-77813.8984375	4359556	0.33331746	42.86911011	486.40026855	2116.69262695
722	848	674.39855957	2059.9387207	-74545.5390625	4363951	0.33293313	42.94390106	486.05093384	2117.30761719
722	848	674.54656982	2061.42041016	-71253.6953125	4368356.5	0.3325482	43.01953888	485.70098877	2117.92382813
722	848	674.69152832	2062.9050293	-67941.421875	4372770.5	0.33216292	43.096	485.35067749	2118.5402832
722	848	674.83648682	2064.38916016	-64615.87109375	4377184	0.3317779	43.17320251	485	2119.15649414
722	848	674.98059082	2065.87548828	-61274.62890625	4381602.5	0.33139282	43.25128555	484.65057373	2119.77270508
722	848	675.12646484	2067.35986328	-57926.140625	4386017.5	0.3310084	43.33013535	484.30114746	2120.38793945
722	848	675.27355957	2068.84472656	-54569.2734375	4390432.5	0.33062437	43.40987778	483.95202637	2121.00244141
722	848	675.42358398	2070.3293457	-51206.94140625	4394846.5	0.33024073	43.49055099	483.60324097	2121.61645508
722	848	675.57354736	2071.8112793	-47846.11328125	4399253.5	0.32985803	43.57207108	483.25537109	2122.22900391
722	848	675.72155762	2073.29321289	-44484.14453125	4403660	0.32947576	43.65460587	482.9078064	2122.84057617
722	848	675.86553955	2074.77172852	-41129.26171875	4408057	0.32909462	43.73804855	482.56137085	2123.45043945
722	848	676.0055542	2076.2487793	-37780.09375	4412448.5	0.32871431	43.82254028	482.21563721	2124.05908203
722	848	676.14556885	2077.72265625	-34439.30859375	4416832	0.32833499	43.90811157	481.87081909	2124.66625977
722	848	676.28552246	2079.19189453	-31113.57617188	4421200	0.32795739	43.99469376	481.52758789	2125.27026367
722	848	676.42852783	2080.6574707	-27800.03515625	4425558.5	0.32758096	44.08243561	481.1854248	2125.87280273
722	848	676.57348633	2082.1171875	-24506.5625	4429898	0.32720634	44.1711998	480.84484863	2126.47216797
722	848	676.71551514	2083.57202148	-21231.55273438	4434224.5	0.32683313	44.26108932	480.50558472	2127.06933594
722	848	676.85559082	2085.02246094	-17977.3984375	4438536.5	0.3264614	44.35209274	480.16772461	2127.6640625
722	848	676.996521	2086.46533203	-14750.33203125	4442827.5	0.32609174	44.44406891	479.83166504	2128.25561523
722	848	677.13458252	2087.90307617	-11547.35546875	4447102	0.32572371	44.53715134	479.49703979	2128.84448242
722	848	677.27667236	2089.33251953	-8375.81933594	4451353	0.32535791	44.63115311	479.16461182	2129.42993164
722	848	677.42047119	2090.75488281	-5233.95410156	4455582	0.32499418	44.72619247	478.83395386	2130.01196289
722	848	677.56158447	2092.16943359	-2123.8359375	4459788.5	0.32463259	44.82226563	478.50527954	2130.59033203
722	848	677.70452881	2093.57421875	948.81616211	4463965	0.32427379	44.91921997	478.17913818	2131.16455078
722	848	677.84460449	2094.97045898	3987.07861328	4468116	0.3239173	45.01719284	477.85507202	2131.73486328
722	848	677.98455811	2096.35546875	6984.21728516	4472234	0.32356387	45.11596298	477.53384399	2132.30029297
722	848	678.12457275	2097.72998047	9942.13671875	4476321	0.32321331	45.2156105	477.21520996	2132.86132813
722	848	678.26556396	2099.09277344	12859.09570313	4480373.5	0.32286587	45.31607819	476.89941406	2133.41723633
722	848	678.40753174	2100.44165039	15729.96582031	4484383.5	0.32252228	45.41721344	476.58706665	2133.96679688
722	848	678.55059814	2101.77734375	18557.83007813	4488354.5	0.32218218	45.51916122	476.27792358	2134.51098633
722	848	678.69152832	2103.09741211	21336.64257813	4492279.5	0.32184625	45.62172699	475.97262573	2135.04833984
722	848	678.83050537	2104.40283203	24068.38867188	4496160.5	0.32151425	45.72502518	475.6708374	2135.57958984
722	848	678.97161865	2105.69335938	26751.67382813	4499997.5	0.32118627	45.82901001	475.37271118	2136.10424805
722	848	679.11053467	2106.96679688	29382.01171875	4503783.5	0.3208628	45.93350601	475.07873535	2136.62182617
722	848	679.25061035	2108.22460938	31962.44140625	4507522.5	0.32054356	46.03862	474.7885437	2137.13232422
722	848	679.39251709	2109.46435547	34487.671875	4511209	0.32022911	46.14416504	474.5027771	2137.63574219
722	848	679.53356934	2110.68652344	36959.71875	4514842.5	0.31991938	46.25024033	474.22125244	2138.13110352
722	848	679.67559814	2111.89038086	39377.51171875	4518422	0.31961453	46.35685349	473.94415283	2138.61889648
722	848	679.82055664	2113.07348633	41737.2578125	4521939	0.3193152	46.46387863	473.67211914	2139.09765625
722	848	679.96258545	2114.23730469	44041.8828125	4525398	0.31902111	46.57146454	473.40481567	2139.56835938
722	848	680.10150146	2115.37792969	46286.8984375	4528790	0.31873289	46.67942047	473.14291382	2140.02929688
722	848	680.23754883	2116.49780273	48474.31640625	4532118.5	0.31845036	46.78786469	472.8861084	2140.48120117
722	848	680.37054443	2117.59545898	50603.40625	4535381.5	0.31817365	46.89677811	472.63461304	2140.92382813
722	848	680.50354004	2118.66918945	52671.03515625	4538574	0.31790316	47.00601196	472.38882446	2141.35644531
722	848	680.6395874	2119.72119141	54680	4541701	0.31763849	47.1157341	472.14825439	2141.77978516
722	848	680.77850342	2120.74926758	56626.609375	4544757	0.31738001	47.22575378	471.91339111	2142.19335938
722	848	680.91955566	2121.75488281	58512.83984375	4547746.5	0.31712744	47.33618164	471.68386841	2142.59741211
722	848	681.06256104	2122.73754883	60338.2734375	4550669	0.31688079	47.44698334	471.4597168	2142.99194336
722	848	681.20550537	2123.69677734	62100.47265625	4553519.5	0.31664035	47.55799484	471.24121094	2143.37646484
722	848	681.34954834	2124.63354492	63802.03125	4556304	0.31640565	47.66934586	471.02798462	2143.75170898
722	848	681.49151611	2125.54663086	65440.06640625	4559018	0.31617713	47.78081894	470.82028198	2144.11743164
722	848	681.63250732	2126.43676758	67016.46875	4561663.5	0.31595451	47.89247131	470.61798096	2144.47338867
722	848	681.77362061	2127.30371094	68531.125	4564241.5	0.31573781	48.00424576	470.42108154	2144.82006836
722	848	681.91253662	2128.1472168	69982.25	4566747.5	0.31552723	48.11595917	470.22970581	2145.15698242
722	848	682.05059814	2128.96850586	71372.2265625	4569188.5	0.31532228	48.22777176	470.04351807	2145.48486328
722	848	682.18951416	2129.76635742	72698.9296875	4571560.5	0.31512326	48.33948517	469.86264038	2145.80297852
722	848	682.33056641	2130.54223633	73964.1640625	4573866.5	0.31492984	48.45121765	469.68692017	2146.11230469
722	848	682.47058105	2131.29614258	75168.0390625	4576107	0.31474206	48.56295776	469.5163269	2146.4128418
722	848	682.60949707	2132.02709961	76309.453125	4578280	0.31456003	48.67456055	469.35089111	2146.70385742
722	848	682.75061035	2132.73706055	77390.5	4580389.5	0.31438339	48.78619385	469.19039917	2146.98657227
722	848	682.89154053	2133.42456055	78409.8203125	4582432.5	0.31421232	48.89767838	469.03497314	2147.26
722	848	683.03149414	2134.09130859	79369.0625	4584413.5	0.3140465	49.00914001	468.88430786	2147.52514648
722	848	683.17260742	2134.73730469	80268.5859375	4586334.5	0.31388581	49.12055206	468.73831177	2147.78222656
722	848	683.31451416	2135.36279297	81107.8515625	4588193	0.31373027	49.23173904	468.59701538	2148.03076172
722	848	683.45458984	2135.96899414	81888.6953125	4589994	0.31357956	49.34287643	468.46014404	2148.27172852
722	848	683.59552002	2136.55517578	82610.4765625	4591735.5	0.31343383	49.4537468	468.32769775	2148.50488281
722	848	683.73748779	2137.12207031	83274.6640625	4593420	0.31329289	49.56445694	468.199646	2148.73022461
722	848	683.8815918	2137.66992188	83881.8203125	4595047.5	0.31315672	49.675	468.07598877	2148.94799805
722	848	684.02453613	2138.19799805	84431.9609375	4596616.5	0.31302539	49.78522873	467.95663452	2149.15795898
722	848	684.16357422	2138.70751953	84926.640625	4598130.5	0.3128987	49.89533234	467.84155273	2149.3605957
722	848	684.30456543	2139.19775391	85365.828125	4599586.5	0.31277674	50.00511932	467.73077393	2149.55566406
722	848	684.44250488	2139.66967773	85750.84375	4600988.5	0.31265938	50.11471939	467.62414551	2149.7434082
722	848	684.57952881	2140.12329102	86082.4375	4602335.5	0.31254655	50.22410965	467.52160645	2149.92382813
722	848	684.71948242	2140.55810547	86361.078125	4603627	0.31243834	50.33312225	467.42333984	2150.09692383
722	848	684.8605957	2140.97558594	86588.0703125	4604867	0.31233448	50.44189453	467.32897949	2150.26293945
722	848	685.00854492	2141.37475586	86763.9375	4606053	0.31223503	50.55022812	467.23867798	2150.421875
722	848	685.15551758	2141.75683594	86889.828125	4607187	0.31213993	50.6582489	467.15228271	2150.57397461
722	848	685.30255127	2142.12133789	86966.625	4608269	0.31204909	50.76596832	467.06976318	2150.71923828
722	848	685.44647217	2142.46801758	86995.2421875	4609299	0.31196269	50.87327576	466.99127197	2150.85742188
722	848	685.58654785	2142.79760742	86976.6796875	4610277	0.3118805	50.98036575	466.91665649	2150.98876953
722	848	685.72253418	2143.10986328	86912	4611204	0.31180269	51.08705521	466.84594727	2151.11328125
722	848	685.85650635	2143.40478516	86802.140625	4612080	0.31172901	51.19346237	466.77905273	2151.23120117
722	848	685.99060059	2143.68359375	86648.09375	4612906.5	0.31165946	51.29955292	466.71582031	2151.34228516
722	848	686.12548828	2143.9453125	86451.1484375	4613684	0.31159395	51.40515137	466.65637207	2151.44726563
722	848	686.25958252	2144.19165039	86212.0234375	4614414.5	0.31153232	51.51039886	466.60037231	2151.5456543
722	848	686.39654541	2144.421875	85932.203125	4615097.5	0.31147462	51.61510086	466.54800415	2151.63793945
722	848	686.53552246	2144.63696289	85612.4609375	4615735	0.31142062	51.71934891	466.49899292	2151.72436523
722	848	686.67657471	2144.8371582	85253.8359375	4616328	0.31137034	51.82310486	466.45327759	2151.8046875
722	848	686.81652832	2145.0222168	84857.9375	4616877.5	0.3113237	51.92620468	466.41094971	2151.87939453
722	848	686.95556641	2145.19335938	84425.203125	4617384.5	0.31128049	52.02880478	466.37173462	2151.94824219
722	848	687.0925293	2145.3503418	83957.4921875	4617849.5	0.31124076	52.13073349	466.33566284	2152.01196289
722	848	687.22851563	2145.49414063	83455.3671875	4618275.5	0.31120428	52.23213959	466.30252075	2152.0703125
722	848	687.36456299	2145.625	82919.9140625	4618664	0.31117085	52.3330307	466.27218628	2152.12353516
722	848	687.50152588	2145.74462891	82352.96875	4619017	0.31114039	52.43328476	466.24450684	2152.17236328
722	848	687.6395874	2145.85229492	81754.7265625	4619336	0.31111264	52.5330658	466.21939087	2152.21679688
722	848	687.7755127	2145.94921875	81127.3125	4619622.5	0.31108764	52.63218689	466.19665527	2152.25683594
722	848	687.91149902	2146.03540039	80471.1015625	4619877	0.3110652	52.73076248	466.17626953	2152.29272461
722	848	688.04760742	2146.11157227	79787.203125	4620101	0.31104523	52.82880783	466.15814209	2152.32446289
722	848	688.18353271	2146.17773438	79077.6015625	4620296.5	0.31102765	52.92620468	466.14221191	2152.35253906
722	848	688.32159424	2146.23486328	78342.265625	4620465	0.31101221	53.02312851	466.12826538	2152.37744141
722	848	688.46051025	2146.28393555	77583.5078125	4620608.5	0.31099886	53.11943054	466.11608887	2152.39868164
722	848	688.59954834	2146.32519531	76801.53125	4620730	0.31098729	53.21521378	466.10562134	2152.41723633
722	848	688.73754883	2146.35961914	75997.40625	4620831	0.31097737	53.31047821	466.09661865	2152.43310547
722	848	688.87353516	2146.38769531	75173.25	4620913	0.31096894	53.40509796	466.08895874	2152.4465332
722	848	689.01055908	2146.41040039	74328.796875	4620977.5	0.31096193	53.49920654	466.0826416	2152.45776367
722	848	689.14752197	2146.42675781	73466.4765625	4621025.5	0.31095621	53.59262848	466.07745361	2152.46679688
722	848	689.28448486	2146.43847656	72586.328125	4621058.5	0.31095174	53.68544769	466.07339478	2152.47412109
722	848	689.42260742	2146.4453125	71689.3828125	4621077.5	0.31094837	53.77762604	466.07034302	2152.47949219
722	848	689.5625	2146.44848633	70777.7734375	4621085	0.31094593	53.86898041	466.06811523	2152.48339844
722	848	689.70361328	2146.44824219	69851.046875	4621082.5	0.31094426	53.95957184	466.06661987	2152.48608398
722	848	689.85174561	2146.4453125	68911.7265625	4621073	0.31094313	54.04922104	466.06555176	2152.48803711
722	848	690	2146.44067383	67959.640625	4621057	0.31094241	54.13801956	466.06491089	2152.48901367
722	848	690.13653564	2146.43432617	66995.765625	4621036.5	0.31094205	54.22597885	466.0645752	2152.48974609
722	848	690.27954102	2146.42626953	66022.2421875	4621011.5	0.31094208	54.31298828	466.0645752	2152.48974609
722	848	690.42156982	2146.41674805	65038.41796875	4620981.5	0.31094241	54.39917374	466.06488037	2152.48925781
722	848	690.56152344	2146.40576172	64046.81640625	4620947.5	0.3109431	54.48440933	466.06549072	2152.48828125
722	848	690.70056152	2146.39331055	63047.12890625	4620909	0.31094405	54.56878281	466.06634521	2152.48681641
722	848	690.84155273	2146.37988281	62040.22265625	4620867	0.3109453	54.65229797	466.06747437	2152.48486328
722	848	690.98547363	2146.36499023	61028.203125	4620821.5	0.31094676	54.73484802	466.0687561	2152.48242188
722	848	691.12762451	2146.34936523	60010.25390625	4620773.5	0.31094843	54.81658554	466.07022095	2152.47998047
722	848	691.26953125	2146.33276367	58988.8359375	4620723.5	0.31095022	54.89740753	466.07183838	2152.47705078
722	848	691.41052246	2146.31591797	57963.51171875	4620671.5	0.31095213	54.97740173	466.07354736	2152.47412109
722	848	691.54962158	2146.29882813	56935.04296875	4620620	0.310954	55.0565834	466.07525635	2152.47119141
722	848	691.68951416	2146.28198242	55905.4453125	4620568.5	0.31095588	55.13482666	466.07687378	2152.46826172
722	848	691.83459473	2146.26513672	54873.7578125	4620517.5	0.31095767	55.21225357	466.07852173	2152.46557617
722	848	691.97851563	2146.2487793	53842.36328125	4620467	0.3109594	55.28873444	466.08001709	2152.46289063
722	848	692.121521	2146.23217773	52810.6796875	4620416	0.31096116	55.36433029	466.08157349	2152.46020508
722	848	692.26159668	2146.21508789	51779.3671875	4620364.5	0.31096298	55.43902588	466.08319092	2152.45727539
722	848	692.39752197	2146.19775391	50750.30859375	4620312	0.31096488	55.51273727	466.08486938	2152.4543457
722	848	692.5345459	2146.17993164	49722.44140625	4620258	0.31096688	55.58558655	466.08666992	2152.45117188
722	848	692.67150879	2146.16210938	48698.01953125	4620203	0.31096897	55.65745163	466.08847046	2152.44799805
722	848	692.80749512	2146.14379883	47676.34765625	4620148	0.31097105	55.72842026	466.09033203	2152.44482422
722	848	692.9465332	2146.12597656	46657.96875	4620093.5	0.31097311	55.79849625	466.09216309	2152.44165039
722	848	693.08453369	2146.10864258	45644.62109375	4620040.5	0.31097504	55.8676033	466.09381104	2152.4387207
722	848	693.22357178	2146.09179688	44635.15625	4619990	0.31097683	55.93587875	466.09539795	2152.43603516
722	848	693.36651611	2146.07592773	43631.67578125	4619941.5	0.31097841	56.00324249	466.09677124	2152.43359375
722	848	693.50952148	2146.06103516	42633.390625	4619896	0.31097981	56.06977844	466.09796143	2152.43139648
722	848	693.65057373	2146.046875	41640.73046875	4619853	0.31098104	56.13550186	466.099	2152.42944336
722	848	693.7925415	2146.03369141	40655.2890625	4619812.5	0.31098205	56.20031738	466.09985352	2152.42797852
722	848	693.93359375	2146.02148438	39675.8359375	4619775	0.31098285	56.26433945	466.10049438	2152.42700195
722	848	694.07348633	2146.01074219	38704.3203125	4619743	0.3109833	56.3274498	466.10083008	2152.42626953
722	848	694.21453857	2146.00170898	37739.87109375	4619715	0.31098339	56.38973618	466.10083008	2152.42626953
722	848	694.35461426	2145.99414063	36782.80859375	4619692	0.31098315	56.4512291	466.1005249	2152.42675781
722	848	694.49456787	2145.98754883	35834.578125	4619671.5	0.31098267	56.51189804	466.1	2152.42773438
722	848	694.63555908	2145.98144531	34893.91015625	4619652.5	0.31098217	56.57190323	466.09945679	2152.42871094
722	848	694.77752686	2145.97509766	33962.5703125	4619632.5	0.31098169	56.63119507	466.09893799	2152.4296875
722	848	694.91851807	2145.96826172	33039.65234375	4619611.5	0.31098133	56.68988037	466.09854126	2152.43041992
722	848	695.06054688	2145.9609375	32125.3671875	4619589	0.31098112	56.74798965	466.09829712	2152.4309082
722	848	695.20153809	2145.95336914	31221.00976563	4619565.5	0.31098104	56.8054924	466.0980835	2152.43115234
722	848	695.34356689	2145.94555664	30325.2890625	4619541.5	0.31098098	56.86252213	466.09793091	2152.43139648
722	848	695.48449707	2145.93774414	29439.81054688	4619517.5	0.31098095	56.91899109	466.09780884	2152.43164063
722	848	695.62451172	2145.93041992	28563.63085938	4619494.5	0.31098089	56.97497177	466.09765625	2152.43188477
722	848	695.76654053	2145.92333984	27696.88867188	4619472.5	0.31098074	57.03042221	466.09744263	2152.43237305
722	848	695.90649414	2145.91650391	26840.74023438	4619451.5	0.31098053	57.08528519	466.09713745	2152.43286133
722	848	696.04559326	2145.91040039	25993.88867188	4619432	0.31098029	57.13964081	466.09683228	2152.43334961
722	848	696.18554688	2145.90380859	25157.78320313	4619412.5	0.31098002	57.1934433	466.09646606	2152.43408203
722	848	696.32647705	2145.89770508	24331.47460938	4619393.5	0.31097978	57.24676514	466.09613037	2152.43457031
722	848	696.46655273	2145.89135742	23515.02929688	4619373.5	0.31097963	57.29962921	466.09591675	2152.43505859
722	848	696.60754395	2145.88476563	22709.48632813	4619353.5	0.31097955	57.3519783	466.09570313	2152.43530273
722	848	696.74658203	2145.87817383	21913.5703125	4619333	0.31097952	57.40390396	466.09561157	2152.43554688
722	848	696.88452148	2145.87158203	21128.60351563	4619312.5	0.31097952	57.45533371	466.09545898	2152.43554688
722	848	697.02349854	2145.86547852	20353.63671875	4619293.5	0.31097949	57.50632095	466.0953064	2152.43579102
722	848	697.16156006	2145.85986328	19588.69335938	4619276	0.31097931	57.55685425	466.09509277	2152.4362793
722	848	697.30151367	2145.85546875	18834.6953125	4619262	0.31097895	57.60687256	466.09463501	2152.43701172
722	848	697.44158936	2145.85205078	18090.41796875	4619251.5	0.31097835	57.65645981	466.09396362	2152.43823242
722	848	697.58050537	2145.8503418	17357.05859375	4619245.5	0.31097746	57.70553589	466.0930481	2152.43994141
722	848	697.71954346	2145.84985352	16633.70703125	4619243.5	0.31097627	57.75416946	466.09185791	2152.44189453
722	848	697.85754395	2145.85107422	15920.35644531	4619246.5	0.31097475	57.80236816	466.09036255	2152.44458008
722	848	697.996521	2145.85400391	15217.84277344	4619254.5	0.31097287	57.85007095	466.08856201	2152.44775391
722	848	698.13659668	2145.85913086	14525.00195313	4619268.5	0.31097057	57.89735031	466.08636475	2152.45141602
722	848	698.2755127	2145.8659668	13842.92480469	4619288.5	0.31096783	57.94414902	466.08374023	2152.45605469
722	848	698.41552734	2145.875	13170.74902344	4619315	0.31096467	57.99052811	466.08078003	2152.46118164
722	848	698.55358887	2145.88598633	12508.45605469	4619346.5	0.3109611	58.03649521	466.07745361	2152.46728516
722	848	698.69055176	2145.89892578	11856.81542969	4619384	0.31095713	58.0819931	466.0737	2152.47363281
722	848	698.83062744	2145.91357422	11214.74414063	4619427.5	0.31095278	58.12710953	466.06967163	2152.48071289
722	848	698.96954346	2145.93041992	10583.24609375	4619477	0.31094798	58.171772	466.06515503	2152.48876953
722	848	699.11053467	2145.94995117	9961.52636719	4619534.5	0.31094259	58.21604919	466.06015015	2152.49731445
722	848	699.25262451	2145.97265625	9349.56835938	4619601.5	0.31093648	58.2599411	466.05447388	2152.50732422
722	848	699.39453125	2146	8748.08105469	4619679.5	0.31092954	58.30342102	466.04806519	2152.51855469
722	848	699.5355835	2146.02954102	8156.07568359	4619770	0.31092167	58.34654617	466.04083252	2152.53149414
722	848	699.67651367	2146.06396484	7574.48876953	4619871	0.31091294	58.3892746	466.03277588	2152.54541016
722	848	699.81652832	2146.1015625	7002.59716797	4619982.5	0.31090343	58.43168259	466.02404785	2152.56079102
722	848	700	2146.1418457	6440.40478516	4620102	0.31089336	58.47377777	466.01474	2152.57714844
722	848	700.11676025	2146.18408203	5888.578125	4620227	0.31088284	58.51548767	466.00512695	2152.59423828
722	848	700.23358154	2146.2277832	5346.22558594	4620356	0.31087208	58.55685425	465.99520874	2152.61157227
722	848	700.37457275	2146.2722168	4814.22167969	4620487.5	0.31086111	58.59777451	465.98516846	2152.62915039
722	848	700.51251221	2146.31689453	4291.92480469	4620620.5	0.31085011	58.63827133	465.97503662	2152.64697266
722	848	700.65057373	2146.36206055	3779.35888672	4620754	0.31083906	58.67831421	465.96496582	2152.66479492
722	848	700.79052734	2146.40722656	3277.15527344	4620888	0.31082803	58.7178154	465.95480347	2152.68261719
722	848	700.92755127	2146.45263672	2784.52612305	4621022.5	0.31081697	58.75681305	465.9446106	2152.70043945
722	848	701.06646729	2146.49829102	2302.29150391	4621158	0.31080589	58.79521942	465.93444824	2152.71826172
722	848	701.20751953	2146.54418945	1829.89379883	4621294.5	0.31079474	58.83306503	465.92425537	2152.73632813
722	848	701.34558105	2146.59033203	1367.37963867	4621430.5	0.31078365	58.87034225	465.9140625	2152.75415039
722	848	701.48449707	2146.63598633	915.34039307	4621566	0.31077266	58.90699005	465.9039917	2152.77197266
722	848	701.62457275	2146.6809082	473.09188843	4621700.5	0.31076181	58.94306183	465.89407349	2152.78955078
722	848	701.76348877	2146.72509766	41.39381409	4621830.5	0.31075129	58.97844696	465.88439941	2152.80639648
722	848	701.90252686	2146.76806641	-380.22787476	4621957.5	0.31074104	59.01317596	465.875	2152.82299805
722	848	702.04156494	2146.80957031	-791.70288086	4622081	0.31073114	59.04721832	465.86590576	2152.83911133
722	848	702.18048096	2146.84960938	-1192.48132324	4622200	0.31072161	59.08052444	465.85714722	2152.85449219
722	848	702.31860352	2146.88842773	-1583.14465332	4622315	0.31071243	59.11312485	465.84875488	2152.86938477
722	848	702.45654297	2146.92553711	-1963.0012207	4622425.5	0.31070367	59.1449585	465.84069824	2152.88354492
722	848	702.59655762	2146.96118164	-2332.44824219	4622530.5	0.31069532	59.17601395	465.83300781	2152.89697266
722	848	702.7355957	2146.99487305	-2691.40307617	4622630.5	0.31068742	59.20628357	465.82583618	2152.90966797
722	848	702.87451172	2147.02612305	-3039.37011719	4622723	0.31068015	59.23571777	465.8190918	2152.92163086
722	848	703.01452637	2147.05444336	-3376.83325195	4622807.5	0.31067359	59.26434708	465.8130188	2152.93212891
722	848	703.15350342	2147.07958984	-3703.17797852	4622882	0.31066781	59.29209518	465.80773926	2152.94165039
722	848	703.29351807	2147.10107422	-4018.72924805	4622946	0.31066293	59.31899643	465.80325317	2152.94946289
722	848	703.43255615	2147.11889648	-4323.40234375	4622999	0.31065896	59.345047	465.79953003	2152.95605469
722	848	703.57147217	2147.13305664	-4616.76708984	4623040.5	0.31065592	59.37021255	465.79675293	2152.9609375
722	848	703.71057129	2147.14306641	-4899.22412109	4623070.5	0.31065387	59.39454651	465.7947998	2152.96435547
722	848	703.84851074	2147.14916992	-5170.25488281	4623089	0.31065273	59.41797638	465.79373169	2152.96630859
722	848	703.98754883	2147.15185547	-5430.125	4623096.5	0.31065249	59.44050598	465.79348755	2152.96679688
722	848	704.12854004	2147.15112305	-5678.75683594	4623095	0.31065309	59.46210098	465.79388428	2152.96606445
722	848	704.27667236	2147.14794922	-5915.80078125	4623085.5	0.31065422	59.48271942	465.79495239	2152.96435547
722	848	704.41156006	2147.14257813	-6141.58056641	4623069	0.31065595	59.50239182	465.79641724	2152.96166992
722	848	704.55255127	2147.13525391	-6355.68994141	4623047.5	0.31065816	59.52109909	465.7984314	2152.95825195
722	848	704.69256592	2147.12573242	-6558.34960938	4623019.5	0.31066087	59.53885269	465.80084229	2152.95410156
722	848	704.82958984	2147.11401367	-6749.50878906	4622985.5	0.31066406	59.55562973	465.80371094	2152.94921875
722	848	704.96655273	2147.10058594	-6928.92089844	4622944.5	0.31066787	59.57138062	465.80712891	2152.94311523
722	848	705.10357666	2147.08422852	-7096.84521484	4622896	0.31067222	59.58610916	465.81106567	2152.9362793
722	848	705.24249268	2147.06591797	-7253.00292969	4622841.5	0.31067714	59.59976578	465.81549072	2152.9284668
722	848	705.38354492	2147.04541016	-7397.58056641	4622781	0.31068251	59.61233139	465.82037354	2152.91992188
722	848	705.52557373	2147.02319336	-7530.56933594	4622715.5	0.31068832	59.62379837	465.82562256	2152.91088867
722	848	705.66851807	2147	-7651.84082031	4622645	0.31069452	59.63412857	465.83126831	2152.90087891
722	848	705.81060791	2146.97387695	-7761.61035156	4622569	0.31070116	59.64334106	465.83731079	2152.89038086
722	848	705.95355225	2146.94677734	-7859.74707031	4622488.5	0.31070817	59.65141678	465.84365845	2152.87915039
722	848	706.09655762	2146.91845703	-7946.42480469	4622404.5	0.31071547	59.65841293	465.85031128	2152.86767578
722	848	706.23858643	2146.88916016	-8021.69091797	4622317.5	0.31072304	59.66436005	465.85720825	2152.85546875
722	848	706.37854004	2146.85888672	-8085.54492188	4622228	0.31073076	59.66928101	465.86422729	2152.84326172
722	848	706.51556396	2146.82788086	-8138.17236328	4622135.5	0.31073871	59.67316437	465.87149048	2152.83056641
722	848	706.65148926	2146.79516602	-8179.60498047	4622039	0.31074703	59.67604065	465.87905884	2152.81713867
722	848	706.78851318	2146.76049805	-8210.01464844	4621936	0.31075585	59.67791748	465.88711548	2152.80322266
722	848	706.92657471	2146.72265625	-8229.52539063	4621824	0.31076539	59.67882919	465.89581299	2152.7878418
722	848	707.06652832	2146.68139648	-8238.28125	4621701.5	0.31077579	59.67881393	465.90530396	2152.77124023
722	848	707.20758057	2146.63598633	-8236.45410156	4621566.5	0.31078723	59.67787552	465.91567993	2152.75292969
722	848	707.34954834	2146.58618164	-8224.23925781	4621418.5	0.31079969	59.67603302	465.92712402	2152.73291016
722	848	707.49047852	2146.53198242	-8201.82324219	4621258	0.31081322	59.67327881	465.93945313	2152.71118164
722	848	707.6305542	2146.47387695	-8169.41259766	4621085	0.31082779	59.66963196	465.95275879	2152.68798828
